price,room_type,address_japanese,shiku,townpart,detailpart
4643.0,Entire home apt,新宿区大久保2丁目−2−12VORT東新宿,新宿区,新宿区大久保2丁目,−2−12VORT東新宿
13500.0,Entire home apt,渋谷区代々木5丁目63-1,渋谷区,渋谷区代々木5丁目,63-1
10314.0,Entire home apt,渋谷区幡ヶ谷2丁目46-6,渋谷区,渋谷区幡ヶ谷2丁目,46-6
9571.0,Private room,文京区小日向1丁目18-16,文京区,文京区小日向1丁目,18-16
6793.0,Entire home apt,杉並区井草3丁目4-23,杉並区,杉並区井草3丁目,4-23
9975.0,Private room,杉並区井草3丁目−2−６西武ビル,杉並区,杉並区井草3丁目,−2−６西武ビル
8000.0,Private room,三鷹市下連雀5丁目9-11,三鷹市,三鷹市下連雀5丁目,9-11
10382.0,Entire home apt,渋谷区幡ヶ谷2丁目8-6,渋谷区,渋谷区幡ヶ谷2丁目,8-6
6793.0,Entire home apt,杉並区高井戸東2丁目−15−13セザール高井戸ガーデン,杉並区,杉並区高井戸東2丁目,−15−13セザール高井戸ガーデン
20314.0,Entire home apt,千代田区神田東松下町49,千代田区,,千代田区神田東松下町49
18900.0,Entire home apt,練馬区桜台4丁目19-18,練馬区,練馬区桜台4丁目,19-18
6000.0,Private room,大田区大森西4丁目16-20,大田区,大田区大森西4丁目,16-20
48857.0,Entire home apt,豊島区上池袋3丁目8-2,豊島区,豊島区上池袋3丁目,8-2
14895.0,Entire home apt,墨田区石原一丁目−38−４コスモ両国,墨田区,墨田区石原一丁目,−38−４コスモ両国
13429.0,Shared room,中央区日本橋馬喰町1丁目5-13,中央区,中央区日本橋馬喰町1丁目,5-13
8464.0,Entire home apt,杉並区井草3丁目6-3,杉並区,杉並区井草3丁目,6-3
6493.0,Entire home apt,中央区日本橋小伝馬町15-14,中央区,,中央区日本橋小伝馬町15-14
15786.0,Private room,杉並区上井草1丁目−21−18コーポ千峰,杉並区,杉並区上井草1丁目,−21−18コーポ千峰
15886.0,Private room,大田区南雪が谷2丁目13,大田区,大田区南雪が谷2丁目,13
14357.0,Private room,中央区日本橋大伝馬町14-1,中央区,,中央区日本橋大伝馬町14-1
5229.0,Shared room,中央区日本橋大伝馬町13-13,中央区,,中央区日本橋大伝馬町13-13
4071.0,Hotel room,荒川区南千住1丁目−20−３岡村製作所,荒川区,荒川区南千住1丁目,−20−３岡村製作所
6000.0,Entire home apt,世田谷区用賀3丁目−13−７ラ・フィオーレ1Ｆ,世田谷区,世田谷区用賀3丁目,−13−７ラ・フィオーレ1Ｆ
6000.0,Entire home apt,大田区南雪が谷4丁目6-10,大田区,大田区南雪が谷4丁目,6-10
9124.0,Private room,世田谷区用賀3丁目−13−８ハイム高橋ハイム高橋1F,世田谷区,世田谷区用賀3丁目,−13−８ハイム高橋ハイム高橋1F
4165.0,Entire home apt,世田谷区用賀4丁目14-4,世田谷区,世田谷区用賀4丁目,14-4
5000.0,Private room,世田谷区用賀4丁目−13−３用賀薬局ビル,世田谷区,世田谷区用賀4丁目,−13−３用賀薬局ビル
6000.0,Entire home apt,世田谷区用賀3丁目27-1,世田谷区,世田谷区用賀3丁目,27-1
6107.0,Entire home apt,葛飾区高砂3丁目19-3,葛飾区,葛飾区高砂3丁目,19-3
5971.0,Private room,新宿区原町2丁目30,新宿区,新宿区原町2丁目,30
6000.0,Entire home apt,世田谷区用賀4丁目31-2,世田谷区,世田谷区用賀4丁目,31-2
3529.0,Shared room,世田谷区用賀4丁目14-4,世田谷区,世田谷区用賀4丁目,14-4
6000.0,Entire home apt,"2・3階,明和ビル４丁目-１-２１中央区中野区,164-0011,日本","2・3階,明和ビル４丁目-１-２１中央区","2・3階,明和ビル４丁目","-１-２１中央区中野区,164-0011,日本"
21250.0,Entire home apt,港区東麻布1丁目30番13号,港区,港区東麻布1丁目,30番13号
6800.0,Entire home apt,世田谷区駒沢3丁目24-18,世田谷区,世田谷区駒沢3丁目,24-18
3852.0,Entire home apt,新宿区百人町2丁目23-27,新宿区,新宿区百人町2丁目,23-27
8000.0,Private room,世田谷区用賀3丁目−12−10金子ＡＰＴ２,世田谷区,世田谷区用賀3丁目,−12−10金子ＡＰＴ２
5684.0,Entire home apt,世田谷区駒沢3丁目−21−19パークハウス駒沢,世田谷区,世田谷区駒沢3丁目,−21−19パークハウス駒沢
8120.0,Entire home apt,世田谷区駒沢3丁目21-22,世田谷区,世田谷区駒沢3丁目,21-22
33036.0,Entire home apt,世田谷区駒沢3丁目22-21,世田谷区,世田谷区駒沢3丁目,22-21
6902.0,Entire home apt,世田谷区鶴巻2丁目18-6,世田谷区,世田谷区鶴巻2丁目,18-6
32421.0,Entire home apt,千代田区神田東松下町17,千代田区,,千代田区神田東松下町17
6902.0,Entire home apt,千代田区神田東松下町１２−１トナカイ神田タワー1F,千代田区,,千代田区神田東松下町１２−１トナカイ神田タワー1F
30436.0,Entire home apt,千代田区鍛冶町2丁目10-4,千代田区,千代田区鍛冶町2丁目,10-4
17950.0,Entire home apt,千代田区神田北則物町8-1,千代田区,,千代田区神田北則物町8-1
6902.0,Entire home apt,世田谷区駒沢3丁目27-2,世田谷区,世田谷区駒沢3丁目,27-2
6902.0,Entire home apt,世田谷区鶴巻2丁目18-6,世田谷区,世田谷区鶴巻2丁目,18-6
55144.0,Private room,新宿区大久保2丁目22-20,新宿区,新宿区大久保2丁目,22-20
13691.0,Entire home apt,世田谷区駒沢３丁目−２７−９ダイニッカ講道学舎,世田谷区,世田谷区駒沢３丁目,−２７−９ダイニッカ講道学舎
22343.0,Entire home apt,葛飾区立石1丁目−20−２０韓国料理屋チョガジプ,葛飾区,葛飾区立石1丁目,−20−２０韓国料理屋チョガジプ
12000.0,Entire home apt,足立区江北7丁目22-5,足立区,足立区江北7丁目,22-5
5510.0,Private room,中野区中央5丁目43-1,中野区,中野区中央5丁目,43-1
15071.0,Entire home apt,中野区弥生町5丁目25-15,中野区,中野区弥生町5丁目,25-15
25143.0,Entire home apt,豊島区池袋2丁目−39−２丸昌ビル,豊島区,豊島区池袋2丁目,−39−２丸昌ビル
5510.0,Private room,足立区江北7丁目22-5,足立区,足立区江北7丁目,22-5
11143.0,Hotel room,荒川区南千住1丁目21-2,荒川区,荒川区南千住1丁目,21-2
15493.0,Private room,墨田区東駒形1丁目−14−４速水アパート1F,墨田区,墨田区東駒形1丁目,−14−４速水アパート1F
26357.0,Entire home apt,北区神谷1丁目−30−１富士マンション,北区,北区神谷1丁目,−30−１富士マンション
32000.0,Entire home apt,足立区江北7丁目−22−６木川コーポ,足立区,足立区江北7丁目,−22−６木川コーポ
26900.0,Entire home apt,墨田区墨田２丁目−31−５プレノハイム２,墨田区,墨田区墨田２丁目,−31−５プレノハイム２
5510.0,Private room,渋谷区道玄坂2丁目−19−６スクエア渋谷,渋谷区,渋谷区道玄坂2丁目,−19−６スクエア渋谷
26324.0,Entire home apt,渋谷区道玄坂2丁目−19−６スクエア渋谷,渋谷区,渋谷区道玄坂2丁目,−19−６スクエア渋谷
5510.0,Private room,渋谷区道玄坂2丁目−19−６スクエア渋谷,渋谷区,渋谷区道玄坂2丁目,−19−６スクエア渋谷
26131.0,Entire home apt,足立区江北7丁目22-2,足立区,足立区江北7丁目,22-2
5510.0,Private room,足立区江北7丁目22-5,足立区,足立区江北7丁目,22-5
13120.0,Entire home apt,墨田区向島3丁目22-8,墨田区,墨田区向島3丁目,22-8
25229.0,Entire home apt,墨田区向島1丁目16-8,墨田区,墨田区向島1丁目,16-8
17429.0,Entire home apt,新宿区大久保２丁目−15−２３バローネ新宿,新宿区,新宿区大久保２丁目,−15−２３バローネ新宿
20514.0,Entire home apt,狛江市岩戸北３丁目−３−６ライオンズ狛江,狛江市,狛江市岩戸北３丁目,−３−６ライオンズ狛江
5000.0,Private room,新宿区大久保2丁目15-6,新宿区,新宿区大久保2丁目,15-6
6000.0,Entire home apt,中野区若宮3丁目1-14,中野区,中野区若宮3丁目,1-14
8429.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
39999.0,Entire home apt,豊島区池袋3丁目2番5号豊島区立八幡川親水公園,豊島区,豊島区池袋3丁目,2番5号豊島区立八幡川親水公園
63345.0,Entire home apt,台東区東上野3丁目−5−６竹田ビル1階,台東区,台東区東上野3丁目,−5−６竹田ビル1階
4900.0,Private room,板橋区大和町26−３大和いこいの家,板橋区,,板橋区大和町26−３大和いこいの家
5900.0,Private room,武蔵野市西久保1丁目34-5,武蔵野市,武蔵野市西久保1丁目,34-5
9357.0,Entire home apt,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
12714.0,Private room,墨田区八広2丁目13-2,墨田区,墨田区八広2丁目,13-2
3714.0,Hotel room,墨田区八広2丁目14-2,墨田区,墨田区八広2丁目,14-2
9357.0,Entire home apt,豊島区駒込1丁目25-8,豊島区,豊島区駒込1丁目,25-8
5500.0,Private room,新宿区西落合3丁目28-15,新宿区,新宿区西落合3丁目,28-15
8429.0,Hotel room,豊島区駒込1丁目25-8,豊島区,豊島区駒込1丁目,25-8
8843.0,Private room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
5900.0,Private room,板橋区二葉町28-4,板橋区,,板橋区二葉町28-4
8493.0,Private room,豊島区駒込1丁目25-8,豊島区,豊島区駒込1丁目,25-8
3513.0,Private room,葛飾区金町4丁目21-1,葛飾区,葛飾区金町4丁目,21-1
8686.0,Private room,豊島区駒込1丁目25-8,豊島区,豊島区駒込1丁目,25-8
8031.0,Private room,豊島区駒込1丁目25-8,豊島区,豊島区駒込1丁目,25-8
25743.0,Private room,世田谷区上野毛1丁目34-3,世田谷区,世田谷区上野毛1丁目,34-3
13286.0,Private room,世田谷区上野毛３丁目−15−３４多摩美術大学上野毛キャンパスこのロッカーは学校の学生や関係者など敷地への入構が許可されている方のみ利用できます,世田谷区,世田谷区上野毛３丁目,−15−３４多摩美術大学上野毛キャンパスこのロッカーは学校の学生や関係者など敷地への入構が許可されている方のみ利用できます
12000.0,Private room,荒川区東日暮里6丁目30-6,荒川区,荒川区東日暮里6丁目,30-6
3500.0,Private room,町田市玉川学園3丁目38-5,町田市,町田市玉川学園3丁目,38-5
12914.0,Entire home apt,墨田区向島1丁目16-8,墨田区,墨田区向島1丁目,16-8
25743.0,Private room,世田谷区上野毛3丁目3-3,世田谷区,世田谷区上野毛3丁目,3-3
37714.0,Private room,世田谷区上野毛1丁目34-10,世田谷区,世田谷区上野毛1丁目,34-10
2114.0,Hotel room,葛飾区高砂5丁目38-1,葛飾区,葛飾区高砂5丁目,38-1
13286.0,Private room,世田谷区上野毛1丁目34-3,世田谷区,世田谷区上野毛1丁目,34-3
13286.0,Private room,世田谷区上野毛3丁目−3−４上野毛アパート,世田谷区,世田谷区上野毛3丁目,−3−４上野毛アパート
16143.0,Entire home apt,墨田区押上１丁目−２６−１０第２伊勢元ビル,墨田区,墨田区押上１丁目,−２６−１０第２伊勢元ビル
17429.0,Entire home apt,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
100000.0,Entire home apt,墨田区向島1丁目9-2,墨田区,墨田区向島1丁目,9-2
3714.0,Hotel room,世田谷区上野毛1丁目28-5,世田谷区,世田谷区上野毛1丁目,28-5
7800.0,Entire home apt,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
3714.0,Hotel room,新宿区歌舞伎町２丁目−２０−２０ソフィア５３階,新宿区,新宿区歌舞伎町２丁目,−２０−２０ソフィア５３階
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
23500.0,Entire home apt,墨田区向島1丁目16-8,墨田区,墨田区向島1丁目,16-8
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
15143.0,Entire home apt,墨田区押上1丁目28-2,墨田区,墨田区押上1丁目,28-2
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
30143.0,Entire home apt,墨田区押上1丁目1-65,墨田区,墨田区押上1丁目,1-65
18844.0,Entire home apt,北区西ヶ原1丁目53-17,北区,北区西ヶ原1丁目,53-17
23000.0,Entire home apt,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
3714.0,Hotel room,豊島区北大塚２丁目−９−４ＩＭ相互栄大塚ビル,豊島区,豊島区北大塚２丁目,−９−４ＩＭ相互栄大塚ビル
7429.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
15500.0,Private room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
14071.0,Private room,荒川区東日暮里6丁目27-9,荒川区,荒川区東日暮里6丁目,27-9
3714.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
30000.0,Hotel room,荒川区東日暮里6丁目−25−８飯島荘,荒川区,荒川区東日暮里6丁目,−25−８飯島荘
27333.0,Private room,中央区入船2丁目−10−７八弘ビル4階,中央区,中央区入船2丁目,−10−７八弘ビル4階
16429.0,Private room,荒川区東日暮里6丁目38-3,荒川区,荒川区東日暮里6丁目,38-3
5182.0,Private room,足立区江北7丁目22-7,足立区,足立区江北7丁目,22-7
5223.0,Private room,足立区江北7丁目22-5,足立区,足立区江北7丁目,22-5
14286.0,Private room,足立区江北7丁目22-5,足立区,足立区江北7丁目,22-5
5182.0,Private room,荒川区東日暮里6丁目22,荒川区,荒川区東日暮里6丁目,22
18571.0,Private room,荒川区東日暮里6丁目49-21,荒川区,荒川区東日暮里6丁目,49-21
16357.0,Private room,荒川区西日暮里２丁目−１−４エバーリッチー０１,荒川区,荒川区西日暮里２丁目,−１−４エバーリッチー０１
8000.0,Private room,杉並区方南1丁目23-3,杉並区,杉並区方南1丁目,23-3
29000.0,Private room,世田谷区鶴巻2丁目18-6,世田谷区,世田谷区鶴巻2丁目,18-6
6421.0,Entire home apt,大田区羽田3丁目2-8,大田区,大田区羽田3丁目,2-8
34171.0,Entire home apt,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
35000.0,Private room,港区三田１丁目−３−２４サンド三田パークサイドタワー,港区,港区三田１丁目,−３−２４サンド三田パークサイドタワー
18857.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
10153.0,Private room,小金井市東町5丁目19-22,小金井市,小金井市東町5丁目,19-22
3000.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
5429.0,Hotel room,足立区千住元町1-6,足立区,,足立区千住元町1-6
30000.0,Hotel room,新宿区中井1丁目2-4,新宿区,新宿区中井1丁目,2-4
23713.0,Entire home apt,新宿区大京町21-25,新宿区,,新宿区大京町21-25
12000.0,Entire home apt,中野区中野5丁目46-5,中野区,中野区中野5丁目,46-5
10000.0,Entire home apt,中野区本町1丁目2番1号,中野区,中野区本町1丁目,2番1号
7286.0,Entire home apt,品川区戸越5丁目5-15,品川区,品川区戸越5丁目,5-15
7500.0,Entire home apt,港区六本木3丁目4-11,港区,港区六本木3丁目,4-11
29800.0,Entire home apt,新宿区若松町3,新宿区,,新宿区若松町3
6750.0,Shared room,台東区蔵前2丁目1-30,台東区,台東区蔵前2丁目,1-30
9957.0,Hotel room,台東区柳橋1丁目−30−３ＷＥＢＨＯＴＥＬ東京浅草橋,台東区,台東区柳橋1丁目,−30−３ＷＥＢＨＯＴＥＬ東京浅草橋
10500.0,Private room,板橋区清水町70-3,板橋区,,板橋区清水町70-3
