price,room_type,accommodates,bedrooms,beds,review_scores_rating,address_japanese,shiku,townpart,detailpart
1071400.0,Entire home apt,4,1.0,1.0,4.55, 葛飾区細田5丁目22-3, 葛飾区, 葛飾区細田5丁目,22-3
2400000.0,Entire home apt,6,2.0,,5.0,墨田区亀沢１丁目−３−４ サンコーポ両国,墨田区,墨田区亀沢１丁目,−３−４ サンコーポ両国
934300.0,Entire home apt,2,1.0,2.0,4.86, 新宿区上落合2丁目7-13, 新宿区, 新宿区上落合2丁目,7-13
1650000.0,Entire home apt,6,2.0,2.0,4.22, 豊島区池袋1丁目31-13-304, 豊島区, 豊島区池袋1丁目,31-13-304
1400000.0,Entire home apt,3,,1.0,4.2, 墨田区立川1丁目2-2, 墨田区, 墨田区立川1丁目,2-2
12571400.0,Entire home apt,8,3.0,6.0,4.64, 台東区元浅草4丁目7-15, 台東区, 台東区元浅草4丁目,7-15
1788600.0,Private room,4,2.0,4.0,4.65, 新宿区北新宿3丁目4-8, 新宿区, 新宿区北新宿3丁目,4-8
1636400.0,Private room,3,,1.0,5.0, 新宿区大久保2丁目17-15, 新宿区, 新宿区大久保2丁目,17-15
5857100.0,Entire home apt,8,4.0,10.0,4.83,新宿区百人町２丁目−２１−９ シャルマン やよい,新宿区,新宿区百人町２丁目,−２１−９ シャルマン やよい
1071400.0,Entire home apt,2,1.0,1.0,4.4, 新宿区百人町2丁目15-1, 新宿区, 新宿区百人町2丁目,15-1
1257100.0,Entire home apt,2,1.0,1.0,4.8, 墨田区吾妻橋1丁目12-15, 墨田区, 墨田区吾妻橋1丁目,12-15
1328600.0,Entire home apt,4,1.0,2.0,4.96, 墨田区吾妻橋1丁目11-8, 墨田区, 墨田区吾妻橋1丁目,11-8
1385700.0,Entire home apt,4,1.0,2.0,4.85, 墨田区吾妻橋1丁目23-1, 墨田区, 墨田区吾妻橋1丁目,23-1
1200000.0,Entire home apt,3,1.0,2.0,4.8, 墨田区立川1丁目9-9, 墨田区, 墨田区立川1丁目,9-9
1578600.0,Entire home apt,7,3.0,4.0,4.0, 文京区小石川5丁目38-4, 文京区, 文京区小石川5丁目,38-4
400000.0,Private room,2,,1.0,4.78, 杉並区南荻窪4丁目44-5, 杉並区, 杉並区南荻窪4丁目,44-5
1100000.0,Entire home apt,7,2.0,2.0,4.5,町田市南つくし野１丁目−１２−１１,町田市,町田市南つくし野１丁目,−１２−１１
380000.0,Private room,1,,1.0,, 墨田区立川1丁目5-15, 墨田区, 墨田区立川1丁目,5-15
696400.0,Entire home apt,2,1.0,,, 世田谷区松原1丁目46, 世田谷区, 世田谷区松原1丁目,46
711600.0,Entire home apt,2,1.0,1.0,4.89, 府中市幸町２丁目−１９−２, 府中市, 府中市幸町２丁目,−１９−２
285000.0,Entire home apt,2,1.0,1.0,5.0, 港区新橋5丁目−36−11 浜ゴムビル3F, 港区, 港区新橋5丁目,−36−11 浜ゴムビル3F
324300.0,Shared room,1,,1.0,4.02, 墨田区立川1丁目3-5, 墨田区, 墨田区立川1丁目,3-5
696400.0,Entire home apt,2,1.0,,4.17,港区白金5丁目−8 ブリッジ白金,港区,港区白金5丁目,−8 ブリッジ白金
2785700.0,Entire home apt,6,2.0,4.0,4.6, 江戸川区平井2丁目12-7, 江戸川区, 江戸川区平井2丁目,12-7
995600.0,Private room,3,1.0,2.0,4.79, 杉並区下高井戸5丁目10-3, 杉並区, 杉並区下高井戸5丁目,10-3
2057100.0,Entire home apt,6,1.0,3.0,4.44, 中野区中野1丁目5番地, 中野区, 中野区中野1丁目,5番地
992900.0,Entire home apt,4,1.0,2.0,4.69, 江東区猿江2丁目16-8, 江東区, 江東区猿江2丁目,16-8
468600.0,Private room,1,,1.0,4.94,台東区洗足4丁目−23−９ ベル５番館,台東区,台東区洗足4丁目,−23−９ ベル５番館
712500.0,Entire home apt,2,1.0,1.0,4.86, 板橋区板橋1丁目32-8, 板橋区, 板橋区板橋1丁目,32-8
1200000.0,Entire home apt,3,1.0,1.0,4.6, 葛飾区東金町1丁目27-15, 葛飾区, 葛飾区東金町1丁目,27-15
602900.0,Entire home apt,1,1.0,1.0,5.0, 世田谷区三軒茶屋2丁目1番地, 世田谷区, 世田谷区三軒茶屋2丁目,1番地
1589300.0,Entire home apt,4,1.0,1.0,4.48, 北区上十条3丁目−11−２ ドリームハウス２, 北区, 北区上十条3丁目,−11−２ ドリームハウス２
2000000.0,Entire home apt,6,1.0,2.0,5.0, 新宿区大久保1丁目1-21, 新宿区, 新宿区大久保1丁目,1-21
1212900.0,Entire home apt,3,1.0,2.0,4.6, 豊島区西池袋2丁目30番6号, 豊島区, 豊島区西池袋2丁目,30番6号
722900.0,Entire home apt,3,1.0,1.0,5.0, 新宿区高田馬場3丁目21番地 山口コーポ, 新宿区, 新宿区高田馬場3丁目,21番地 山口コーポ
950000.0,Entire home apt,3,1.0,1.0,4.79,新宿区高田馬場３丁目−８−２１ メゾン中村,新宿区,新宿区高田馬場３丁目,−８−２１ メゾン中村
1250000.0,Entire home apt,4,1.0,2.0,4.67, 新宿区高田馬場3丁目16-17, 新宿区, 新宿区高田馬場3丁目,16-17
900000.0,Entire home apt,3,1.0,1.0,4.79, 新宿区高田馬場3丁目21-21, 新宿区, 新宿区高田馬場3丁目,21-21
850000.0,Entire home apt,3,1.0,1.0,4.58, 渋谷区本町4丁目−11−10 サンエム清水橋 １Ｆ, 渋谷区, 渋谷区本町4丁目,−11−10 サンエム清水橋 １Ｆ
631400.0,Entire home apt,2,1.0,1.0,4.6, 中野区中野6丁目3-7, 中野区, 中野区中野6丁目,3-7
1285700.0,Entire home apt,2,1.0,1.0,4.65, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
1508600.0,Private room,2,1.0,2.0,5.0, 渋谷区代々木神園町3-3, 渋谷区,, 渋谷区代々木神園町3-3
2400000.0,Entire home apt,4,2.0,3.0,5.0, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
1811100.0,Private room,2,1.0,1.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
1948600.0,Private room,3,1.0,3.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
1948600.0,Private room,2,1.0,1.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2003600.0,Private room,3,1.0,3.0,, 青梅市御嶽本町146, 青梅市,, 青梅市御嶽本町146
2319300.0,Entire home apt,6,2.0,3.0,4.64, 新宿区百人町1丁目−3−20 Skビル2階, 新宿区, 新宿区百人町1丁目,−3−20 Skビル2階
4585700.0,Entire home apt,6,3.0,5.0,4.61, 台東区浅草3丁目10-4, 台東区, 台東区浅草3丁目,10-4
1998100.0,Private room,2,1.0,2.0,, 渋谷区道玄坂2丁目20-16, 渋谷区, 渋谷区道玄坂2丁目,20-16
2765700.0,Entire home apt,3,,3.0,5.0, 新宿区新宿6丁目5-17, 新宿区, 新宿区新宿6丁目,5-17
1800000.0,Entire home apt,2,1.0,1.0,4.95, 新宿区西新宿5丁目10-7, 新宿区, 新宿区西新宿5丁目,10-7
1200000.0,Entire home apt,3,1.0,2.0,4.75, 新宿区西新宿5丁目11-13, 新宿区, 新宿区西新宿5丁目,11-13
1164300.0,Entire home apt,3,1.0,3.0,4.73, 世田谷区桜上水3丁目20-3, 世田谷区, 世田谷区桜上水3丁目,20-3
1357100.0,Private room,2,,2.0,5.0, 新宿区百人町2丁目−21−４ 渡辺ビル, 新宿区, 新宿区百人町2丁目,−21−４ 渡辺ビル
6000000.0,Entire home apt,13,3.0,2.0,4.75, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2003600.0,Private room,2,1.0,1.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2003600.0,Private room,3,1.0,3.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2058600.0,Private room,3,1.0,3.0,, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2306000.0,Private room,4,1.0,4.0,, 江東区潮見1丁目7-10, 江東区, 江東区潮見1丁目,7-10
3021400.0,Entire home apt,10,2.0,5.0,4.47, 台東区浅草橋2丁目29-12, 台東区, 台東区浅草橋2丁目,29-12
2113600.0,Private room,2,1.0,1.0,, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2380700.0,Private room,2,,1.0,, 墨田区東向島5丁目−25−9 飯塚荘, 墨田区, 墨田区東向島5丁目,−25−9 飯塚荘
1422100.0,Entire home apt,9,2.0,5.0,4.69, 中央区八丁堀3丁目26-11, 中央区, 中央区八丁堀3丁目,26-11
1347500.0,Private room,1,,1.0,, 中央区八丁堀3丁目−26−11 アスカハウジング, 中央区, 中央区八丁堀3丁目,−26−11 アスカハウジング
1347500.0,Private room,2,,1.0,5.0, 中央区八丁堀3丁目−26−11 アスカハウジング, 中央区, 中央区八丁堀3丁目,−26−11 アスカハウジング
1512500.0,Private room,2,,2.0,, 中央区八丁堀3丁目−26−11 アスカハウジング, 中央区, 中央区八丁堀3丁目,−26−11 アスカハウジング
1402500.0,Private room,2,,1.0,, 中央区港2丁目−6−12 石井ビル, 中央区, 中央区港2丁目,−6−12 石井ビル
2741100.0,Entire home apt,4,1.0,4.0,5.0, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2325700.0,Private room,3,,3.0,5.0, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2353200.0,Private room,3,,3.0,5.0, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2585000.0,Private room,2,,1.0,, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2530000.0,Private room,3,,3.0,, 墨田区東向島3丁目26-6, 墨田区, 墨田区東向島3丁目,26-6
1628600.0,Entire home apt,6,2.0,4.0,4.6, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2530000.0,Private room,3,,3.0,5.0, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2750000.0,Private room,2,,1.0,, 世田谷区松原1丁目33-13, 世田谷区, 世田谷区松原1丁目,33-13
1400000.0,Entire home apt,3,1.0,2.0,3.75,中央区入船１丁目−１−２２ ベルーガ八丁堀,中央区,中央区入船１丁目,−１−２２ ベルーガ八丁堀
2947300.0,Entire home apt,4,1.0,4.0,4.88, 台東区台東3丁目41-7, 台東区, 台東区台東3丁目,41-7
2695000.0,Private room,4,,4.0,5.0, 豊島区巣鴨3丁目21-21, 豊島区, 豊島区巣鴨3丁目,21-21
920000.0,Private room,2,,2.0,4.75, 豊島区巣鴨3丁目−22−８ グランベネフィス巣鴨, 豊島区, 豊島区巣鴨3丁目,−22−８ グランベネフィス巣鴨
920000.0,Private room,2,1.0,2.0,5.0, 豊島区巣鴨1丁目−17−３ 元吉ビル, 豊島区, 豊島区巣鴨1丁目,−17−３ 元吉ビル
2211400.0,Private room,6,1.0,3.0,4.4, 豊島区巣鴨2丁目−1−２ 太平味のビル4F, 豊島区, 豊島区巣鴨2丁目,−1−２ 太平味のビル4F
1971400.0,Private room,6,1.0,4.0,4.75, 渋谷区恵比寿西2丁目4-5, 渋谷区, 渋谷区恵比寿西2丁目,4-5
741800.0,Entire home apt,2,1.0,1.0,4.58, 渋谷区東2丁目25-32, 渋谷区, 渋谷区東2丁目,25-32
761400.0,Entire home apt,2,1.0,1.0,4.88, 渋谷区東2丁目26番地 Tesoro 渋谷 1F, 渋谷区, 渋谷区東2丁目,26番地 Tesoro 渋谷 1F
757000.0,Entire home apt,2,1.0,1.0,4.62, 渋谷区恵比寿西2丁目4-6-101, 渋谷区, 渋谷区恵比寿西2丁目,4-6-101
765000.0,Entire home apt,2,1.0,1.0,4.56, 渋谷区東1丁目36-5, 渋谷区, 渋谷区東1丁目,36-5
777100.0,Entire home apt,2,1.0,1.0,4.67,渋谷区恵比寿西2丁目−13−17 ＥＭＰ,渋谷区,渋谷区恵比寿西2丁目,−13−17 ＥＭＰ
790500.0,Entire home apt,2,1.0,1.0,4.4, 渋谷区東2丁目26-4, 渋谷区, 渋谷区東2丁目,26-4
782600.0,Entire home apt,2,1.0,1.0,4.0, 渋谷区恵比寿西2丁目−6−11 川上ビル, 渋谷区, 渋谷区恵比寿西2丁目,−6−11 川上ビル
790500.0,Entire home apt,2,1.0,1.0,4.42, 葛飾区東金町1丁目27-15, 葛飾区, 葛飾区東金町1丁目,27-15
728600.0,Entire home apt,2,1.0,2.0,4.5, 世田谷区上馬1丁目32-17, 世田谷区, 世田谷区上馬1丁目,32-17
1764300.0,Entire home apt,5,1.0,3.0,4.5, 世田谷区上馬1丁目31-4, 世田谷区, 世田谷区上馬1丁目,31-4
1206400.0,Entire home apt,3,1.0,2.0,4.58, 世田谷区下馬４丁目17-4, 世田谷区, 世田谷区下馬４丁目,17-4
2197100.0,Entire home apt,4,1.0,4.0,4.75, 豊島区巣鴨1丁目27番11号, 豊島区, 豊島区巣鴨1丁目,27番11号
1922100.0,Private room,6,1.0,4.0,5.0, 新宿区新宿7丁目27番4号, 新宿区, 新宿区新宿7丁目,27番4号
1228600.0,Private room,4,,2.0,4.0, 練馬区西大泉1丁目19-1, 練馬区, 練馬区西大泉1丁目,19-1
822900.0,Private room,2,,1.0,5.0, 大田区大森本町2丁目14-11, 大田区, 大田区大森本町2丁目,14-11
2800000.0,Entire home apt,5,1.0,3.0,4.57, 新宿区山吹町３６６−５, 新宿区,, 新宿区山吹町３６６−５
3500000.0,Entire home apt,11,2.0,4.0,4.55, 渋谷区恵比寿2丁目17-16, 渋谷区, 渋谷区恵比寿2丁目,17-16
1924700.0,Private room,3,,3.0,4.56,新宿区住吉町12−12 第三住吉ハイツ,新宿区,,新宿区住吉町12−12 第三住吉ハイツ
615600.0,Entire home apt,2,1.0,1.0,4.53, 新宿区市谷台町7-9, 新宿区市,, 新宿区市谷台町7-9
780900.0,Entire home apt,3,1.0,1.0,4.83,新宿区市ヶ谷台町5−６ 白菊荘,新宿区市,,新宿区市ヶ谷台町5−６ 白菊荘
822100.0,Entire home apt,3,1.0,1.0,4.89,新宿区河田町3丁目3番51-2712号,新宿区,新宿区河田町3丁目,3番51-2712号
792000.0,Entire home apt,3,1.0,1.0,4.53, 新宿区市谷台町8-2, 新宿区市,, 新宿区市谷台町8-2
813600.0,Entire home apt,3,1.0,1.0,4.71, 新宿区住吉町15−26 藤本ビル, 新宿区,, 新宿区住吉町15−26 藤本ビル
813600.0,Entire home apt,3,1.0,1.0,4.5, 新宿区河田町3−8 THE DENS 曙橋204, 新宿区,, 新宿区河田町3−8 THE DENS 曙橋204
795000.0,Entire home apt,3,1.0,1.0,4.62, 墨田区江東橋2丁目2-2 駐車場, 墨田区, 墨田区江東橋2丁目,2-2 駐車場
392900.0,Private room,2,1.0,1.0,4.07,新宿区河田町3丁目3番51-2712号,新宿区,新宿区河田町3丁目,3番51-2712号
1142600.0,Entire home apt,5,1.0,3.0,4.47, 新宿区市谷中之町2−21 市ヶ谷アカデミアビル, 新宿区市,, 新宿区市谷中之町2−21 市ヶ谷アカデミアビル
664200.0,Entire home apt,2,1.0,1.0,4.75, 渋谷区恵比寿2丁目25-14, 渋谷区, 渋谷区恵比寿2丁目,25-14
2464300.0,Private room,3,,3.0,4.53, 新宿区西早稲田3丁目−29−５ フエイムフロンテージ高田馬場, 新宿区, 新宿区西早稲田3丁目,−29−５ フエイムフロンテージ高田馬場
4785700.0,Entire home apt,14,4.0,8.0,4.9, 豊島区北大塚2丁目−26−１ 2F Ba01, 豊島区, 豊島区北大塚2丁目,−26−１ 2F Ba01
3218600.0,Entire home apt,9,3.0,7.0,4.77,板橋区前野町4丁目−25−２ 都営前野町四丁目アパート２号棟,板橋区,板橋区前野町4丁目,−25−２ 都営前野町四丁目アパート２号棟
480000.0,Entire home apt,2,1.0,2.0,5.0,港区南麻布4丁目−12−９ ヴィルヌーブ南麻布,港区,港区南麻布4丁目,−12−９ ヴィルヌーブ南麻布
1075900.0,Entire home apt,4,1.0,2.0,4.75, 板橋区上板橋2丁目16-11, 板橋区, 板橋区上板橋2丁目,16-11
898300.0,Private room,1,1.0,1.0,4.71, 大田区西糀谷1丁目18-1, 大田区, 大田区西糀谷1丁目,18-1
1485700.0,Private room,3,1.0,1.0,1.0, 台東区北上野2丁目25-2, 台東区, 台東区北上野2丁目,25-2
14826100.0,Entire home apt,13,7.0,13.0,4.83, 新宿区新宿5丁目−9−２０ マイエイム渡辺 Myaim渡辺ビル203, 新宿区, 新宿区新宿5丁目,−9−２０ マイエイム渡辺 Myaim渡辺ビル203
4528600.0,Entire home apt,10,3.0,5.0,4.89, 品川区旗の台2丁目−10−13 ＶＩＴＡ旗の台, 品川区, 品川区旗の台2丁目,−10−13 ＶＩＴＡ旗の台
926900.0,Entire home apt,2,1.0,1.0,5.0, 渋谷区上原2丁目−35−５ ライオンズマンション代々木上原ガーデン, 渋谷区, 渋谷区上原2丁目,−35−５ ライオンズマンション代々木上原ガーデン
928600.0,Entire home apt,2,1.0,1.0,4.97, 墨田区東向島2丁目−10−８ グリーンハウス, 墨田区, 墨田区東向島2丁目,−10−８ グリーンハウス
2608600.0,Entire home apt,10,3.0,4.0,4.4,新宿区西新宿8丁目−4 新宿区西新宿8-4-14 102,新宿区,新宿区西新宿8丁目,−4 新宿区西新宿8-4-14 102
4714300.0,Entire home apt,10,3.0,7.0,3.0,豊島区東池袋2丁目−14−10 大塚台センチュリー２１ 402号室,豊島区,豊島区東池袋2丁目,−14−10 大塚台センチュリー２１ 402号室
1400000.0,Entire home apt,2,1.0,1.0,4.67, 墨田区押上1丁目1-34, 墨田区, 墨田区押上1丁目,1-34
2114300.0,Entire home apt,6,1.0,3.0,4.97, 墨田区押上1丁目28-3, 墨田区, 墨田区押上1丁目,28-3
786900.0,Entire home apt,3,1.0,2.0,4.6, 大田区西糀谷1丁目5-11, 大田区, 大田区西糀谷1丁目,5-11
757100.0,Private room,3,,1.0,5.0, 豊島区池袋1丁目−5−１ サンハイツミヤザワ, 豊島区, 豊島区池袋1丁目,−5−１ サンハイツミヤザワ
1168200.0,Entire home apt,4,1.0,2.0,4.55,豊島区長崎県2丁目15番地 長崎2-15-16 宝来マンション,豊島区,豊島区長崎県2丁目,15番地 長崎2-15-16 宝来マンション
1832100.0,Entire home apt,6,2.0,2.0,4.88, 大田区蒲田4丁目−34−８ オラノスビル, 大田区, 大田区蒲田4丁目,−34−８ オラノスビル
1078600.0,Entire home apt,3,1.0,2.0,4.95, 台東区浅草橋1丁目5-2, 台東区, 台東区浅草橋1丁目,5-2
5414300.0,Entire home apt,6,1.0,3.0,5.0, 台東区浅草橋1丁目−26−６ 1F, 台東区, 台東区浅草橋1丁目,−26−６ 1F
2607600.0,Private room,2,1.0,2.0,, 台東区浅草橋1丁目−26−６ 1F, 台東区, 台東区浅草橋1丁目,−26−６ 1F
1997600.0,Private room,2,1.0,1.0,, 台東区浅草橋1丁目−26−６ 1F, 台東区, 台東区浅草橋1丁目,−26−６ 1F
2497600.0,Private room,2,1.0,1.0,, 豊島区池袋1丁目−5−１ サンハイツミヤザワ, 豊島区, 豊島区池袋1丁目,−5−１ サンハイツミヤザワ
939600.0,Entire home apt,3,1.0,1.0,5.0, 豊島区池袋3丁目59-3, 豊島区, 豊島区池袋3丁目,59-3
785700.0,Entire home apt,2,1.0,1.0,4.36, 台東区浅草4丁目−39−２ Ｙコーポ, 台東区, 台東区浅草4丁目,−39−２ Ｙコーポ
1492900.0,Entire home apt,6,1.0,1.0,4.7, 新宿区大久保1丁目1-41, 新宿区, 新宿区大久保1丁目,1-41
2614300.0,Entire home apt,4,2.0,2.0,4.77,新宿区新宿7丁目−26−４７ ガーデン東新宿,新宿区,新宿区新宿7丁目,−26−４７ ガーデン東新宿
2614300.0,Entire home apt,4,2.0,2.0,4.11, 新宿区中落合1丁目−15−32 アーバンプレイス中井２Ａ棟, 新宿区, 新宿区中落合1丁目,−15−32 アーバンプレイス中井２Ａ棟
1680000.0,Entire home apt,6,2.0,2.0,4.24, 墨田区押上1丁目41-10 カシア押上, 墨田区, 墨田区押上1丁目,41-10 カシア押上
1064300.0,Entire home apt,3,1.0,2.0,5.0, 墨田区業平4丁目14-15, 墨田区, 墨田区業平4丁目,14-15
914300.0,Entire home apt,4,1.0,2.0,4.71, 墨田区業平5丁目−3−16 榊原ビル, 墨田区, 墨田区業平5丁目,−3−16 榊原ビル
800000.0,Entire home apt,4,1.0,2.0,4.88,豊島区西池袋1丁目−21−９ パセラリゾーツ池袋本店３Ｆ,豊島区,豊島区西池袋1丁目,−21−９ パセラリゾーツ池袋本店３Ｆ
10000000.0,Entire home apt,13,4.0,7.0,4.75, 台東区浅草橋1丁目−26−６ 1F, 台東区, 台東区浅草橋1丁目,−26−６ 1F
2217600.0,Private room,2,1.0,2.0,, 荒川区西日暮里6丁目25-8, 荒川区, 荒川区西日暮里6丁目,25-8
828600.0,Entire home apt,2,1.0,1.0,4.63, 港区南麻布2丁目7-26, 港区, 港区南麻布2丁目,7-26
660000.0,Private room,2,,1.0,5.0, 中野区東中野4丁目20-16, 中野区, 中野区東中野4丁目,20-16
1075900.0,Entire home apt,4,1.0,2.0,4.62, 中野区東中野4丁目9-9, 中野区, 中野区東中野4丁目,9-9
799000.0,Entire home apt,3,1.0,2.0,4.93, 中野区東中野4丁目2-2, 中野区, 中野区東中野4丁目,2-2
1075900.0,Entire home apt,4,1.0,2.0,4.83, 中野区東中野4丁目18-12, 中野区, 中野区東中野4丁目,18-12
799000.0,Entire home apt,3,1.0,2.0,4.8, 中野区東中野4丁目9-18, 中野区, 中野区東中野4丁目,9-18
1075900.0,Entire home apt,4,1.0,2.0,4.15, 中野区東中野 4 丁目 20-15, 中野区, 中野区東中野 4 丁目, 20-15
799000.0,Entire home apt,3,1.0,2.0,5.0, 中野区東中野4丁目17-6, 中野区, 中野区東中野4丁目,17-6
799000.0,Entire home apt,3,1.0,2.0,4.91, 中野区東中野4丁目20-16, 中野区, 中野区東中野4丁目,20-16
1075900.0,Entire home apt,4,1.0,2.0,4.63, 台東区浅草6丁目1-13, 台東区, 台東区浅草6丁目,1-13
1814100.0,Entire home apt,4,1.0,4.0,5.0, 台東区浅草7丁目1番地 梅園, 台東区, 台東区浅草7丁目,1番地 梅園
1919900.0,Entire home apt,4,1.0,4.0,4.5, 台東区浅草7丁目1番地 梅園, 台東区, 台東区浅草7丁目,1番地 梅園
1866400.0,Entire home apt,4,1.0,4.0,4.94, 台東区浅草7丁目1, 台東区, 台東区浅草7丁目,1
1919900.0,Entire home apt,4,1.0,4.0,4.6, 台東区浅草7丁目1-22, 台東区, 台東区浅草7丁目,1-22
1774100.0,Entire home apt,4,1.0,4.0,4.86, 台東区浅草6丁目1-13, 台東区, 台東区浅草6丁目,1-13
1866400.0,Entire home apt,4,1.0,4.0,4.5, 台東区浅草6丁目21-11, 台東区, 台東区浅草6丁目,21-11
1866400.0,Entire home apt,4,1.0,4.0,4.54,墨田区向島１丁目−１、〜台東区浅草６丁目言問橋,墨田区,墨田区向島１丁目,−１、〜台東区浅草６丁目言問橋
1866400.0,Entire home apt,4,1.0,4.0,4.82, 台東区花川戸2丁目−14−４ フドウ浅草ハイツ, 台東区, 台東区花川戸2丁目,−14−４ フドウ浅草ハイツ
1751400.0,Entire home apt,4,1.0,4.0,4.67, 台東区浅草6丁目21-12, 台東区, 台東区浅草6丁目,21-12
1866400.0,Entire home apt,4,1.0,4.0,4.9,墨田区向島１丁目−１、〜台東区浅草６丁目言問橋,墨田区,墨田区向島１丁目,−１、〜台東区浅草６丁目言問橋
1866400.0,Entire home apt,4,1.0,4.0,4.88,墨田区向島１丁目−１、〜台東区浅草６丁目言問橋,墨田区,墨田区向島１丁目,−１、〜台東区浅草６丁目言問橋
1866400.0,Entire home apt,4,1.0,4.0,4.8,PR83+38 台東区,PR83+38 台東区,,PR83+38 台東区
1801800.0,Entire home apt,4,1.0,4.0,4.73,墨田区向島１丁目−１、〜台東区浅草６丁目言問橋,墨田区,墨田区向島１丁目,−１、〜台東区浅草６丁目言問橋
1866400.0,Entire home apt,4,1.0,4.0,4.9, 台東区浅草7丁目1-22, 台東区, 台東区浅草7丁目,1-22
1866400.0,Entire home apt,4,1.0,4.0,5.0, 台東区花川戸2丁目14-3, 台東区, 台東区花川戸2丁目,14-3
1866400.0,Entire home apt,4,1.0,4.0,4.57, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1751400.0,Entire home apt,4,1.0,4.0,4.83, 台東区浅草6丁目1番地, 台東区, 台東区浅草6丁目,1番地
1866400.0,Entire home apt,4,1.0,4.0,4.86, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1866400.0,Entire home apt,4,1.0,4.0,4.29,台東区浅草7丁目−1、隅田公園内７丁目−１,台東区,台東区浅草7丁目,−1、隅田公園内７丁目−１
1919900.0,Entire home apt,4,1.0,4.0,4.25,PR73+WC 台東区,PR73+WC 台東区,,PR73+WC 台東区
1751400.0,Entire home apt,4,1.0,4.0,4.57, 台東区浅草7丁目3-14, 台東区, 台東区浅草7丁目,3-14
1919900.0,Entire home apt,4,1.0,4.0,4.71, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1919900.0,Entire home apt,4,1.0,4.0,4.57, 台東区花川戸2丁目16-1, 台東区, 台東区花川戸2丁目,16-1
1866400.0,Entire home apt,4,1.0,4.0,4.89, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1919900.0,Entire home apt,4,1.0,4.0,4.1, 新宿区西新宿1丁目26番地 新宿センタービル, 新宿区, 新宿区西新宿1丁目,26番地 新宿センタービル
672200.0,Entire home apt,3,1.0,1.0,3.75, 江東区東陽1丁目3-1-3, 江東区, 江東区東陽1丁目,3-1-3
528600.0,Entire home apt,1,1.0,,4.93,PR73+W8 台東区,PR73+W8 台東区,,PR73+W8 台東区
3266500.0,Entire home apt,6,1.0,2.0,4.88,墨田区向島１丁目−１、〜台東区浅草６丁目言問橋,墨田区,墨田区向島１丁目,−１、〜台東区浅草６丁目言問橋
2332700.0,Entire home apt,5,1.0,2.0,4.75, 台東区浅草7丁目1番地 梅園, 台東区, 台東区浅草7丁目,1番地 梅園
1919900.0,Entire home apt,4,1.0,4.0,3.5, 台東区浅草7丁目3-11, 台東区, 台東区浅草7丁目,3-11
3266500.0,Entire home apt,6,1.0,2.0,4.88, 台東区浅草7丁目1番地 梅園, 台東区, 台東区浅草7丁目,1番地 梅園
1866400.0,Entire home apt,4,1.0,4.0,4.57, 台東区花川戸2丁目16-11, 台東区, 台東区花川戸2丁目,16-11
2332700.0,Entire home apt,5,1.0,2.0,4.71, 台東区浅草7丁目−3−７ ヤマトク, 台東区, 台東区浅草7丁目,−3−７ ヤマトク
3851500.0,Entire home apt,5,1.0,4.0,4.67, 台東区花川戸2丁目−14−７ メゾン・フローラ, 台東区, 台東区花川戸2丁目,−14−７ メゾン・フローラ
1751400.0,Entire home apt,4,1.0,4.0,4.1, 台東区浅草6丁目21-13, 台東区, 台東区浅草6丁目,21-13
1866400.0,Entire home apt,4,1.0,4.0,4.8, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1919900.0,Entire home apt,4,1.0,4.0,4.0, 台東区花川戸2丁目14-4, 台東区, 台東区花川戸2丁目,14-4
1866400.0,Entire home apt,4,1.0,4.0,4.71, 台東区浅草7丁目1-1, 台東区, 台東区浅草7丁目,1-1
1919900.0,Entire home apt,4,1.0,4.0,4.83, 台東区浅草6丁目1-6, 台東区, 台東区浅草6丁目,1-6
1919900.0,Entire home apt,4,1.0,4.0,4.69, 台東区浅草7丁目3-15, 台東区, 台東区浅草7丁目,3-15
