idx,listing_id,host_id,host_name,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
234,608258299993947085,60672245,龍也,5.0,1.0,1.0,1 bath,Itabashi Ku,"$5,115.00",2,7
235,608307179988087254,375928519,西沢,5.0,nan,2.0,1 private bath,Taito Ku,"$31,429.00",4,1
236,608888891246697343,241166766,Tokyo Kuramae,5.0,2.0,4.0,1.5 baths,Taito Ku,"$16,757.00",5,1
237,32384969,49676840,Akira&Yasuko,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$16,571.00",2,1
238,32366095,83618421,Aya,5.0,2.0,4.0,2 baths,Taito Ku,"$33,500.00",6,1
239,32365879,83618421,Aya,5.0,2.0,4.0,nan,Taito Ku,"$33,500.00",5,2
240,32363695,83618421,Aya,5.0,2.0,4.0,nan,Taito Ku,"$33,500.00",6,2
241,609694170049216785,455135533,アスコット,5.0,1.0,1.0,1 bath,Chuo Ku,"$21,000.00",2,1
242,32295205,104596362,勝司,5.0,nan,1.0,1 private bath,Fuchu Shi,"$7,000.00",4,2
243,32278085,95647959,Makoto And Yuki,5.0,1.0,2.0,1 bath,Taito Ku,"$30,000.00",4,7
244,610309349838596151,241166766,Tokyo Kuramae,5.0,1.0,3.0,1.5 baths,Taito Ku,"$14,150.00",4,1
245,612708190834356428,385050185,高山,5.0,1.0,1.0,1 bath,Katsushika Ku,"$8,286.00",2,1
246,612942122669260562,255274063,宅東,5.0,1.0,2.0,1 private bath,Taito Ku,"$15,360.00",4,2
247,612945347540023329,255274063,宅東,5.0,1.0,1.0,1 private bath,Taito Ku,"$11,566.00",2,2
248,613388379260485586,255274063,宅東,5.0,1.0,1.0,1 private bath,Taito Ku,"$8,217.00",2,2
249,32172061,234477095,Kasumi,5.0,4.0,4.0,2 baths,Katsushika Ku,"$29,429.00",8,2
250,613402361654869864,255274063,宅東,5.0,1.0,1.0,1 private bath,Taito Ku,"$8,320.00",1,2
251,32151107,53382064,Sui,5.0,1.0,3.0,1 bath,Sumida Ku,"$6,000.00",4,1
252,615645908263705626,24647837,Kenichiro,5.0,1.0,nan,2 shared baths,Akiruno Shi,"$10,000.00",4,1
253,616221072813554241,346708572,Qiao,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$15,912.00",2,3
254,616721548508744532,221982342,惠,5.0,nan,nan,2 shared baths,Edogawa Ku,"$21,286.00",6,1
255,32029003,199883017,Komatsuya,5.0,nan,4.0,1 shared bath,Sumida Ku,"$11,429.00",3,3
256,32001608,21680385,Eren,5.0,3.0,5.0,2 baths,Shibuya Ku,"$119,019.00",8,3
257,618393332996932192,377696793,堀,5.0,2.0,4.0,1 bath,Sumida Ku,"$40,536.00",8,4
258,622075093082884020,332764775,Asagiya,5.0,1.0,nan,1 bath,Ome Shi,"$25,000.00",4,1
259,624285335897510798,456247666,Minn,5.0,1.0,3.0,1 private bath,Arakawa Ku,"$18,943.00",5,1
260,624291876183851310,456247666,Minn,5.0,1.0,3.0,1 private bath,Arakawa Ku,"$16,686.00",5,1
261,31919699,3145185,Lily,5.0,1.0,1.0,1 bath,Setagaya Ku,"$7,944.00",3,29
262,769943970902029546,489047501,Tabist ヒロマスホテル 蔵,5.0,1.0,8.0,1 shared bath,Taito Ku,"$99,999.00",8,1
263,770528525326503793,486130642,Stayme,5.0,1.0,2.0,1 bath,Sumida Ku,"$7,869.00",3,2
264,53726181,60672245,龍也,5.0,1.0,2.0,1 bath,Itabashi Ku,"$4,900.00",2,5
265,822793718297521711,492945056,Hideaki,5.0,2.0,7.0,1 bath,Shinagawa Ku,"$31,097.00",8,2
266,822816641454380988,97903375,Max,5.0,nan,4.0,1 private bath,Itabashi Ku,"$8,429.00",4,2
267,822942728588309688,234477095,Kasumi,5.0,1.0,2.0,1.5 baths,Edogawa Ku,"$10,703.00",5,2
268,25309131,1160146,Miko,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$7,800.00",2,30
269,823487514617666056,477778496,CaskVillage,5.0,1.0,1.0,1 bath,Itabashi Ku,"$13,000.00",3,3
270,823592915366097378,97903375,Max,5.0,1.0,nan,1.5 shared baths,Itabashi Ku,"$6,729.00",4,2
271,823723331666350418,500438260,Unito,5.0,1.0,1.0,1 bath,Ota Ku,"$12,143.00",2,1
272,824170915403375614,500535649,子延,5.0,3.0,5.0,1 bath,Arakawa Ku,"$13,786.00",6,2
273,824517353554365726,97903375,Max,5.0,1.0,3.0,1.5 shared baths,Itabashi Ku,"$7,893.00",3,2
274,825718787287347027,500844291,Section-L,5.0,1.0,1.0,1 bath,Chuo Ku,"$25,979.00",3,28
275,825732550929999198,500844291,Section-L,5.0,1.0,1.0,1 bath,Chuo Ku,"$19,786.00",2,28
276,25169904,26390584,Miyoko,5.0,nan,2.0,1.5 shared baths,Komae Shi,"$5,000.00",1,3
277,826482877069185788,489168987,Tetsuhiro,5.0,3.0,5.0,1 bath,Adachi Ku,"$34,857.00",8,1
278,826514795327181430,500083898,Section L,5.0,1.0,1.0,1 bath,Minato Ku,"$31,050.00",3,1
279,826541404639026389,501017712,Makoto,5.0,2.0,7.0,1 bath,Shinjuku Ku,"$61,429.00",10,2
280,24925007,188451168,Kaneda,5.0,nan,2.0,2 shared baths,Shinjuku Ku,"$5,500.00",2,2
281,826543093046822513,183877565,UI Home Company,5.0,2.0,4.0,2 baths,Sumida Ku,"$28,414.00",8,1
282,827223094792724290,219636782,Yuka,5.0,1.0,1.0,1 bath,Toshima Ku,"$8,604.00",2,5
283,827450532302723489,120627395,Sophie,5.0,1.0,1.0,1 bath,Toshima Ku,"$12,471.00",2,1
284,829199036508517275,40951044,Lei,5.0,3.0,7.0,2 baths,Shinjuku Ku,"$49,015.00",10,2
285,829410872146976936,53784200,Gaku,5.0,1.0,1.0,1 bath,Shibuya Ku,"$21,000.00",4,2
286,830143453028975794,500438260,Unito,5.0,1.0,1.0,1 bath,Ota Ku,"$14,286.00",2,2
287,830176106041306815,500438260,Unito,5.0,1.0,1.0,1 bath,Ota Ku,"$14,286.00",2,1
288,24747328,4838043,Robert,5.0,nan,2.0,1 bath,Setagaya Ku,"$6,902.00",2,2
289,24743195,4838043,Robert,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,684.00",2,1
290,831603576100582401,502004887,かんな,5.0,1.0,3.0,1 bath,Shinjuku Ku,"$14,400.00",5,1
291,832056098766415141,467255241,Taka,5.0,1.0,3.0,1 bath,Itabashi Ku,"$14,914.00",4,2
292,832100694031593398,494924266,Tatsuhiro,5.0,1.0,3.0,1 bath,Shinjuku Ku,"$35,357.00",6,1
293,832244101656141191,502237395,Wataru,5.0,1.0,8.0,1 bath,Shinjuku Ku,"$17,743.00",8,2
294,833032083277239166,502407786,華,5.0,3.0,5.0,1.5 baths,Nakano Ku,"$50,000.00",14,2
295,822795217406490470,120627395,Sophie,5.0,1.0,2.0,1.5 baths,Toshima Ku,"$12,800.00",2,1
296,822776320399407045,499834286,欣欣,5.0,1.0,1.0,1 bath,Taito Ku,"$19,000.00",2,1
297,833110134291804796,239039240,明,5.0,1.0,2.0,1 bath,Itabashi Ku,"$12,321.00",3,2
298,822424257873037088,375510584,Coco,5.0,1.0,2.0,1 bath,Toshima Ku,"$13,714.00",2,2
299,812886877188148730,271703741,Shizuka,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$55,218.00",2,1
300,813982198484618133,93981980,Takumi,5.0,2.0,2.0,1 bath,Toshima Ku,"$12,342.00",5,3
301,814969430915413237,24647837,Kenichiro,5.0,3.0,2.0,1 bath,Akiruno Shi,"$35,857.00",10,1
302,26308123,40176986,Tomoko,5.0,nan,6.0,2 shared baths,Ota Ku,"$20,771.00",6,2
303,816278314425323732,494221395,Hotel Tabard Tokyo,5.0,1.0,2.0,1 private bath,Sumida Ku,"$16,829.00",2,1
304,26246171,105077504,冰儿,5.0,4.0,4.0,3 baths,Chiyoda Ku,"$39,800.00",11,2
305,26242834,194366320,Isa And Yumi,5.0,nan,2.0,4 shared baths,Taito Ku,"$6,750.00",1,1
306,817481197136779732,499089885,Kyoka,5.0,3.0,9.0,2.5 baths,Kita Ku,"$34,854.00",9,2
307,26053870,33960674,Yuka,5.0,nan,2.0,2.5 shared baths,Ota Ku,"$29,000.00",4,1
308,26043474,85022417,Kiyoshi,5.0,nan,1.0,1 private bath,Arakawa Ku,"$14,286.00",3,1
309,817694343038702442,497504503,PRISM Inn Komagata Asakusa,5.0,2.0,5.0,1 bath,Sumida Ku,"$23,943.00",5,2
310,817758960686171614,432956453,Stayme,5.0,1.0,1.0,1 bath,Suginami Ku,"$7,258.00",2,2
311,819833869252582711,230910892,Risa & Kei,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$8,443.00",3,3
312,820674107048998863,3145185,Lily,5.0,1.0,1.0,1 bath,Setagaya Ku,"$7,691.00",4,29
313,820676666254729488,499299909,Yuta,5.0,1.0,3.0,1 bath,Toshima Ku,"$24,429.00",5,2
314,25925091,47226565,Christian,5.0,1.0,2.0,1 bath,Sumida Ku,"$15,000.00",2,3
315,820699161595377892,29341016,Yasunobu,5.0,1.0,2.0,2.5 shared baths,Setagaya Ku,"$8,000.00",2,2
316,820833053711884539,230910892,Risa & Kei,5.0,2.0,2.0,1 bath,Suginami Ku,"$9,143.00",7,3
317,25905100,194366320,Isa And Yumi,5.0,nan,4.0,4 shared baths,Taito Ku,"$18,000.00",4,1
318,25872109,194387843,Miki,5.0,4.0,6.0,2.5 baths,Edogawa Ku,"$21,624.00",8,2
319,25825681,174891991,Satoshi,5.0,nan,4.0,1 shared bath,Shinagawa Ku,"$3,000.00",3,1
320,821385719653107151,428038217,Stayme,5.0,1.0,1.0,1 bath,Sumida Ku,"$7,444.00",2,2
321,821392976084327314,499948700,Daiki,5.0,1.0,3.0,1 bath,Taito Ku,"$13,000.00",2,14
322,821454522577149362,460991404,Tomoko,5.0,2.0,2.0,1 bath,Kita Ku,"$19,941.00",7,3
323,822325975110891760,375510584,Coco,5.0,1.0,1.0,1 bath,Toshima Ku,"$13,429.00",2,2
324,822334248869871727,375510584,Coco,5.0,1.0,2.0,1 bath,Toshima Ku,"$13,429.00",2,2
325,822394919537907319,375510584,Coco,5.0,1.0,1.0,1 bath,Toshima Ku,"$13,429.00",2,2
326,822397721149838777,375510584,Coco,5.0,1.0,2.0,1 bath,Toshima Ku,"$13,429.00",2,2
327,822421646910313584,375510584,Coco,5.0,1.0,1.0,1 bath,Toshima Ku,"$13,429.00",2,2
328,833088301878210555,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$9,228.00",3,2
329,835228167881922604,486337034,Yuri,5.0,1.0,2.0,1.5 baths,Shibuya Ku,"$15,550.00",3,3
330,812827787186123486,107735413,Yuko&Nick,5.0,1.0,2.0,1 bath,Toshima Ku,"$11,071.00",4,3
331,839541999801480975,502280372,Naoki,5.0,4.0,5.0,1.5 baths,Taito Ku,"$28,063.00",8,1
332,840593813330032641,504005573,Rumiko,5.0,1.0,3.0,1 bath,Shibuya Ku,"$26,690.00",6,2
333,840821924502829630,475993865,Yuchan,5.0,nan,2.0,1 shared bath,Nerima Ku,"$7,966.00",2,5
334,840986436606857778,171574640,Asami,5.0,1.0,4.0,1 bath,Shibuya Ku,"$37,685.00",5,3
335,841131067637928767,213641008,Riko,5.0,1.0,2.0,1 bath,Meguro Ku,"$15,429.00",4,2
336,841663756178747383,477778496,CaskVillage,5.0,1.0,1.0,1 bath,Itabashi Ku,"$12,000.00",3,3
337,841674586201829023,477778496,CaskVillage,5.0,1.0,3.0,1 bath,Itabashi Ku,"$13,286.00",5,3
338,841685887332508169,477778496,CaskVillage,5.0,1.0,3.0,1 bath,Itabashi Ku,"$13,000.00",5,3
339,841709396329315644,477778496,CaskVillage,5.0,1.0,1.0,1.5 baths,Itabashi Ku,"$12,143.00",3,3
340,841750997328246703,106357494,Ya,5.0,6.0,14.0,6 baths,Shinjuku Ku,"$68,371.00",14,1
341,841770682188274279,62230357,Tak,5.0,1.0,3.0,1 bath,Shibuya Ku,"$26,258.00",4,3
342,842306732622996089,87035758,Maya,5.0,nan,2.0,1 shared bath,Edogawa Ku,"$7,000.00",2,2
343,23511691,51322255,雪子,5.0,nan,2.0,0 shared baths,Shinjuku Ku,"$12,031.00",2,2
344,842418918832545216,277288959,9hrh,5.0,1.0,3.0,1 private bath,Shibuya Ku,"$69,000.00",4,1
345,842860533037417511,57699141,Qiu,5.0,2.0,2.0,1 bath,Sumida Ku,"$22,286.00",5,6
346,843063107872026876,150489546,Xiaoying,5.0,3.0,6.0,1 bath,Katsushika Ku,"$22,714.00",6,2
347,843142878814035527,44066901,Yuqian,5.0,2.0,4.0,1.5 baths,Sumida Ku,"$8,000.00",7,30
348,843172051131907507,504561404,Woo Hotel,5.0,1.0,3.0,1.5 shared baths,Taito Ku,"$39,710.00",6,1
349,843742556369675341,504684338,Pufuka,5.0,3.0,3.0,1 bath,Sumida Ku,"$35,143.00",8,2
350,843809532850941551,504694776,愛麟,5.0,2.0,2.0,2 baths,Sumida Ku,"$38,000.00",6,1
351,843852064291511816,504413630,Skyview,5.0,1.0,2.0,1 bath,Sumida Ku,"$9,729.00",3,1
352,23260068,129363128,佳,5.0,2.0,4.0,1.5 baths,Toshima Ku,"$37,142.00",8,1
353,843855716093687048,504413630,Skyview,5.0,1.0,1.0,1 bath,Sumida Ku,"$9,900.00",3,1
354,843866723824150331,504701867,Naoto,5.0,3.0,2.0,1 bath,Katsushika Ku,"$20,914.00",6,1
355,843897353543433998,504705867,Section L,5.0,1.0,1.0,1 bath,Bunkyo Ku,"$24,548.00",4,1
356,843933087749735103,504705867,Section L,5.0,1.0,1.0,1 bath,Bunkyo Ku,"$22,494.00",4,1
357,844088650855933640,504729817,Nana,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$18,229.00",2,1
358,844088664256408358,504729817,Nana,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$20,214.00",3,2
359,845255798587381627,35519960,Y,5.0,nan,4.0,1 bath,Shinjuku Ku,"$141,000.00",10,1
360,845264120224549992,264412540,Sarah,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$15,000.00",2,2
361,840011578618050851,35777092,教平,5.0,1.0,2.0,1 bath,Shinagawa Ku,"$28,086.00",5,1
362,839524019203261451,66043791,Yuki,5.0,3.0,5.0,1 bath,Sumida Ku,"$37,000.00",7,1
363,835885816731713847,46668906,Nao,5.0,3.0,nan,1 bath,Shibuya Ku,"$32,000.00",8,1
364,839001808746488540,36940775,Takahiro,5.0,2.0,4.0,1.5 baths,Shibuya Ku,"$80,000.00",10,2
365,836128044990861254,255338506,Yumiko,5.0,nan,1.0,1 bath,Shinjuku Ku,"$17,150.00",3,1
366,836140266840961671,255338506,Yumiko,5.0,nan,1.0,1 bath,Shinjuku Ku,"$12,943.00",3,1
367,836144629448698328,255338506,Yumiko,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$14,200.00",3,1
368,836148526496659439,255338506,Yumiko,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$34,966.00",4,1
369,836352773210140658,149643001,Sylvia,5.0,1.0,3.0,1 bath,Edogawa Ku,"$24,700.00",5,3
370,836438837729778288,18776800,LiveinAsia,5.0,1.0,1.0,1 bath,Suginami Ku,"$17,971.00",4,3
371,836454351069801109,503133876,Stayme,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$7,444.00",2,2
372,836462283679975680,503133876,Stayme,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$9,532.00",3,2
373,836465664481504284,503133876,Stayme,5.0,1.0,1.0,1 bath,Shinjuku Ku,"$7,444.00",2,2
374,836561046372753106,106084840,Izumi,5.0,1.0,3.0,1 bath,Sumida Ku,"$21,286.00",4,1
375,836663101481079507,230604374,Ken,5.0,nan,2.0,1.5 baths,Shinjuku Ku,"$16,666.00",3,1
376,836730589333859760,309416441,Henry,5.0,nan,1.0,1 shared bath,Taito Ku,"$9,657.00",1,1
377,836829723413673394,131136005,彩香,5.0,2.0,2.0,1 bath,Taito Ku,"$32,029.00",4,1
378,837353106186892967,149643001,Sylvia,5.0,1.0,2.0,1 bath,Edogawa Ku,"$16,514.00",4,3
379,837478597701842330,328042566,Dong,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$14,357.00",4,1
380,23832563,119542101,Nana & Yuta,5.0,1.0,8.0,2 shared baths,Arakawa Ku,"$4,071.00",1,1
381,838296719547814585,9848132,Yopey,5.0,2.0,7.0,1 bath,Shinjuku Ku,"$60,000.00",12,1
382,838317010361834025,97872282,Nami,5.0,1.0,1.0,1 private bath,Shinjuku Ku,"$57,024.00",3,1
383,838688515413503644,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$12,321.00",3,2
384,838692956642212711,310747973,Yama,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$16,400.00",4,1
385,838699559450159161,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$12,321.00",3,2
386,838767131016081501,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$12,868.00",3,2
387,838793288010111924,230910892,Risa & Kei,5.0,2.0,4.0,1 bath,Shinjuku Ku,"$34,143.00",12,3
388,838796332628490202,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$9,228.00",3,1
389,838801618995548277,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$9,228.00",3,2
390,838803236625237939,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$9,328.00",3,2
391,838828309538444122,239039240,明,5.0,1.0,2.0,1 private bath,Itabashi Ku,"$9,228.00",3,2
392,838955046071799791,39476813,Eleven,5.0,3.0,4.0,2 baths,Shinjuku Ku,"$40,286.00",6,1
393,838987658756278608,171574640,Asami,5.0,1.0,3.0,1 bath,Shibuya Ku,"$21,028.00",4,2
394,812851576194097943,39476813,Eleven,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$14,714.00",3,1
395,812586438822270208,497996834,Brave,5.0,2.0,3.0,1 bath,Minato Ku,"$55,736.00",6,2
396,770544432461972058,25523994,Miwako,5.0,1.0,2.0,1 bath,Shibuya Ku,"$95,147.00",3,3
397,785930275928291780,228133407,Nomad,5.0,nan,1.0,2 shared baths,Sumida Ku,"$2,500.00",1,2
398,786583209864588147,228133407,Nomad,5.0,1.0,1.0,2 shared baths,Sumida Ku,"$3,286.00",2,2
399,27878617,163132791,K'S House Tokyo Oasis,5.0,nan,2.0,1 shared bath,Taito Ku,"$3,461.00",1,1
400,27769818,71735650,Kyo,5.0,1.0,1.0,1 bath,Chuo Ku,"$9,857.00",2,1
401,787517093693171012,485544006,Emiko,5.0,2.0,4.0,1 bath,Shibuya Ku,"$41,143.00",5,2
402,788085145148981739,154507729,福艷,5.0,1.0,2.0,1 bath,Kita Ku,"$9,571.00",3,2
403,788087843283942233,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$8,143.00",2,2
404,27768615,71735650,Kyo,5.0,1.0,1.0,1 bath,Chuo Ku,"$9,857.00",2,1
405,788091092714172284,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$8,571.00",2,2
406,788288907165292793,328042566,Dong,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$11,486.00",4,15
407,789777574187919492,129096261,Chisaki,5.0,1.0,2.0,1 bath,Katsushika Ku,"$14,940.00",6,2
408,790077287560081970,492761265,洋子,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,586.00",2,2
409,27747201,174891991,Satoshi,5.0,nan,8.0,1 shared bath,Shinagawa Ku,"$3,000.00",2,1
410,27747017,174891991,Satoshi,5.0,nan,4.0,1.5 shared baths,Shinagawa Ku,"$10,143.00",1,1
411,27745132,207240117,Paul,5.0,nan,1.0,1 shared bath,Meguro Ku,"$24,286.00",2,1
412,27736081,174891991,Satoshi,5.0,nan,8.0,1 shared bath,Shinagawa Ku,"$3,000.00",4,1
413,790082167681987233,492761265,洋子,5.0,nan,1.0,1 bath,Setagaya Ku,"$5,401.00",2,2
414,27735220,174891991,Satoshi,5.0,nan,4.0,1 shared bath,Shinagawa Ku,"$10,143.00",1,1
415,790090871520337673,492761265,洋子,5.0,1.0,1.0,1 bath,Setagaya Ku,"$5,586.00",2,2
416,27717157,209251258,Alessio,5.0,2.0,2.0,2 baths,Shibuya Ku,"$44,444.00",4,3
417,790091834358806798,492761265,洋子,5.0,nan,2.0,1 bath,Setagaya Ku,"$6,294.00",3,2
418,790093452505124342,492761265,洋子,5.0,nan,2.0,1 bath,Setagaya Ku,"$6,545.00",3,2
419,790100186783816918,492761265,洋子,5.0,1.0,1.0,1 bath,Setagaya Ku,"$5,586.00",1,2
420,790102974534172429,492761265,洋子,5.0,1.0,1.0,1 bath,Setagaya Ku,"$5,503.00",1,2
421,790464925845400869,492670890,静子,5.0,2.0,5.0,1 bath,Shibuya Ku,"$36,714.00",5,1
422,791056261575640284,485544006,Emiko,5.0,1.0,3.0,1 bath,Shibuya Ku,"$36,000.00",4,2
423,791113571309351013,43826309,Momo,5.0,3.0,5.0,2 baths,Sumida Ku,"$41,486.00",10,2
424,792909900824556918,49237439,Ken,5.0,nan,1.0,1.5 shared baths,Edogawa Ku,"$1,500.00",5,3
425,794741200998234650,502280372,Naoki,5.0,2.0,4.0,1.5 baths,Taito Ku,"$21,888.00",6,1
426,795278732965706223,493828367,Kento,5.0,1.0,2.0,1 bath,Setagaya Ku,"$14,500.00",4,1
427,786042492047910581,52000676,Kelly,5.0,2.0,5.0,2 baths,Sumida Ku,"$42,990.00",10,2
428,785831965928986115,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$8,000.00",2,2
429,796765247770031353,347803286,Honoya,5.0,2.0,5.0,1 bath,Koto Ku,"$22,786.00",11,3
430,785803580884954646,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$11,571.00",2,2
431,770589391935393438,486279152,Atsu,5.0,3.0,8.0,3 baths,Katsushika Ku,"$36,257.00",16,1
432,770704399164721376,172832252,Kuu,5.0,1.0,nan,Half-bath,Sumida Ku,"$12,651.00",3,2
433,772735710367124427,489913396,Lean And Stable,5.0,nan,2.0,1 bath,Shinjuku Ku,"$25,500.00",5,2
434,773049271097256975,46428265,Yoshimasa,5.0,1.0,3.0,1 bath,Ota Ku,"$15,571.00",6,3
435,773049275974673644,46428265,Yoshimasa,5.0,1.0,3.0,1 bath,Ota Ku,"$13,571.00",6,3
436,774189693535290365,43855091,Rumika,5.0,1.0,2.0,1 bath,Shibuya Ku,"$9,000.00",2,4
437,774886262824103060,106084840,Izumi,5.0,1.0,4.0,1 private bath,Taito Ku,"$16,448.00",4,1
438,28548387,186532439,Teppei,5.0,nan,1.0,3 shared baths,Toshima Ku,"$4,000.00",2,30
439,28548206,186532439,Teppei,5.0,nan,1.0,3 shared baths,Toshima Ku,"$8,000.00",2,30
440,28529036,195984871,Shirley,5.0,1.0,2.0,1 bath,Ota Ku,"$9,000.00",2,2
441,778162500048133927,214640453,Hanako,5.0,1.0,nan,1 bath,Nakano Ku,"$12,946.00",3,1
442,778435948346464742,234463265,Natsuko,5.0,1.0,4.0,1 bath,Shinagawa Ku,"$282,906.00",4,1
443,778764945821654889,60672245,龍也,5.0,1.0,2.0,1 bath,Kita Ku,"$7,500.00",2,4
444,779554448133927470,3667176,Ryan,5.0,1.0,4.0,1 private bath,Itabashi Ku,"$29,800.00",5,3
445,780248005089859965,44812749,Japanstay,5.0,6.0,nan,2 baths,Ota Ku,"$65,000.00",16,2
446,28323423,212270562,紀子,5.0,nan,2.0,1 shared bath,Shinjuku Ku,"$8,500.00",2,1
447,782073219925062367,377696793,堀,5.0,4.0,4.0,2 baths,Sumida Ku,"$53,774.00",10,4
448,28302559,119542101,Nana & Yuta,5.0,nan,1.0,2 shared baths,Arakawa Ku,"$4,071.00",1,1
449,28269901,212406967,Sharon,5.0,5.0,5.0,2 baths,Toshima Ku,"$52,143.00",12,3
450,28263537,178965087,Yoshihito,5.0,nan,1.0,1.5 shared baths,Katsushika Ku,"$4,500.00",3,2
451,783598105596685593,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$7,500.00",2,2
452,783833920510726418,120678368,Mie,5.0,nan,2.0,1 shared bath,Taito Ku,"$31,429.00",2,1
453,783887769777778513,231273877,青梅,5.0,1.0,1.0,1.5 baths,Taito Ku,"$19,143.00",7,2
454,785219361798918013,42244167,Hiro,5.0,1.0,1.0,1 bath,Shinagawa Ku,"$6,000.00",1,30
455,785305881120948744,231853145,Kazuki,5.0,nan,nan,1 private bath,Sumida Ku,"$6,257.00",3,2
456,785415081344873090,491502088,Masahiro,5.0,1.0,4.0,1 bath,Toshima Ku,"$25,000.00",6,3
457,28070939,36335780,Yoko,5.0,nan,1.0,Shared half-bath,Suginami Ku,"$5,767.00",1,28
458,785769591754087729,154507729,福艷,5.0,1.0,1.0,1 bath,Kita Ku,"$8,857.00",2,2
459,785798180312096564,154507729,福艷,5.0,1.0,2.0,1 bath,Kita Ku,"$9,214.00",2,2
460,796418188064562508,494136122,Ent Terrace Akihabara,5.0,1.0,4.0,1 private bath,Chiyoda Ku,"$34,857.00",5,1
461,797542553480484720,494407911,Stayme,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$8,172.00",3,2
462,812528954068841979,476371170,Junko,5.0,nan,2.0,1 private bath,Taito Ku,"$8,498.00",2,2
463,801603173659923109,60476303,露露,5.0,2.0,nan,2 baths,Kita Ku,"$15,017.00",4,1
464,801741690106316177,495252577,Mari,5.0,1.0,2.0,1 bath,Setagaya Ku,"$21,257.00",3,2
465,802476415937407662,495630320,Minn,5.0,1.0,10.0,1 private bath,Chuo Ku,"$34,250.00",4,1
466,802557328189287439,348068631,並木,5.0,nan,2.0,1 shared bath,Shinjuku Ku,"$17,514.00",3,1
467,803273054252777109,376063923,MONday Apart Premium 秋葉原浅草橋ｽﾃｰｼｮﾝ,5.0,1.0,3.0,1 bath,Taito Ku,"$53,143.00",6,1
468,803293142389822929,495812556,Minn,5.0,2.0,6.0,1 private bath,Taito Ku,"$49,309.00",6,1
469,803537087316418282,130691030,Wison,5.0,1.0,2.0,1.5 baths,Sumida Ku,"$10,054.00",3,1
470,803888108634914756,128187313,Aruko,5.0,2.0,4.0,2 baths,Setagaya Ku,"$62,400.00",8,2
471,803971000068703385,128821251,Akira,5.0,nan,2.0,2 shared baths,Toshima Ku,"$3,795.00",2,1
472,804046913645684320,438297666,宿子,5.0,1.0,2.0,1 bath,Shinjuku Ku,"$19,429.00",4,1
473,804970971899669457,493303854,Yasuo,5.0,3.0,7.0,1 bath,Koto Ku,"$31,000.00",7,3
474,805335280567739477,73463626,Feng,5.0,1.0,nan,1 shared bath,Chuo Ku,"$7,600.00",3,1
475,805372886193098373,375928519,西沢,5.0,1.0,2.0,1 bath,Chiyoda Ku,"$40,000.00",2,1
476,805378393818739255,375928519,西沢,5.0,1.0,2.0,1 bath,Chiyoda Ku,"$40,000.00",2,1
477,805456619211419071,499834286,欣欣,5.0,1.0,1.0,1 bath,Taito Ku,"$7,125.00",2,1
478,805637508603805591,496358643,Amanecer,5.0,1.0,1.0,1 private bath,Chuo Ku,"$21,714.00",4,1
479,806418106409975520,106357494,Ya,5.0,3.0,3.0,2 baths,Shinjuku Ku,"$22,943.00",7,1
480,806762934393535908,43680640,Makiko （真紀子),5.0,nan,nan,1 private bath,Shinjuku Ku,"$18,741.00",4,1
481,806867980256579703,467255241,Taka,5.0,1.0,3.0,1 bath,Itabashi Ku,"$18,000.00",3,2
482,806990546734379997,105612143,Mayu,5.0,3.0,4.0,1 bath,Taito Ku,"$34,429.00",7,1
483,807053244344254333,106357494,Ya,5.0,2.0,2.0,2 baths,Shinjuku Ku,"$19,371.00",4,1
