user_id,review_scores_rating,bedrooms,beds,bathrooms,region,price,accommodates,minimum_nights
8230,4.44,5.0,5.0,3 baths,Sumida Ku,35086.00,12,2
8231,4.44,nan,2.0,1 bath,Taito Ku,6375.00,3,2
8232,4.44,2.0,2.0,1 bath,Edogawa Ku,19429.00,9,1
8233,4.44,1.0,1.0,1 bath,Ota Ku,8000.00,2,1
8234,4.44,1.0,1.0,1 bath,Sumida Ku,8429.00,3,2
8235,4.44,2.0,3.0,1 bath,Arakawa Ku,22786.00,5,2
8236,4.44,nan,1.0,1 shared bath,Sumida Ku,3500.00,2,1
8237,4.44,nan,1.0,3 shared baths,Katsushika Ku,6000.00,2,1
8238,4.44,1.0,1.0,1 bath,Toshima Ku,8186.00,2,1
8239,4.44,4.0,6.0,2 baths,Shibuya Ku,44357.00,10,2
8240,4.44,2.0,2.0,1 bath,Kita Ku,12143.00,2,1
8241,4.44,2.0,2.0,1 bath,Sumida Ku,8913.00,3,2
8242,4.44,1.0,4.0,1 bath,Ota Ku,10726.00,4,1
8243,4.44,1.0,1.0,1 bath,Shinjuku Ku,7417.00,1,1
8244,4.44,1.0,1.0,1 bath,Ota Ku,5792.00,2,2
8245,4.44,1.0,1.0,1.5 baths,Shinjuku Ku,12007.00,2,2
8246,4.44,nan,5.0,1 bath,Arakawa Ku,25239.00,6,1
8247,4.44,1.0,1.0,1 bath,Shinjuku Ku,10000.00,2,1
8248,4.44,4.0,10.0,3.5 baths,Toshima Ku,42020.00,12,1
8249,4.44,4.0,9.0,2.5 baths,Kita Ku,21874.00,12,3
8250,4.44,1.0,1.0,1 private bath,Chuo Ku,10186.00,2,1
8251,4.44,5.0,8.0,2 baths,Taito Ku,26000.00,10,2
8252,4.44,1.0,1.0,1 bath,Toshima Ku,11857.00,4,2
8253,4.44,1.0,1.0,1 bath,Sumida Ku,7857.00,2,1
8254,4.44,nan,1.0,1 shared bath,Toshima Ku,6145.00,2,3
8255,4.44,1.0,1.0,1 bath,Sumida Ku,11714.00,4,6
8256,4.44,1.0,4.0,7 shared baths,Taito Ku,20160.00,4,1
8257,4.44,3.0,4.0,1.5 baths,Shinjuku Ku,22043.00,6,2
8258,4.44,3.0,5.0,1 bath,Ota Ku,35714.00,8,1
8259,4.44,1.0,3.0,1 shared bath,Shinjuku Ku,29857.00,5,1
8260,4.44,1.0,2.0,1 bath,Taito Ku,5950.00,3,2
8261,4.44,1.0,2.0,1.5 baths,Kita Ku,11288.00,3,2
8262,4.44,nan,2.0,1 bath,Taito Ku,6558.00,2,2
8263,4.44,3.0,7.0,2 baths,Tachikawa Shi,33143.00,8,1
8264,4.43,1.0,1.0,1 bath,Nakano Ku,8740.00,2,2
8265,4.43,nan,1.0,1 shared bath,Taito Ku,5000.00,2,4
8266,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8267,4.43,1.0,3.0,1 bath,Shinjuku Ku,20000.00,3,1
8268,4.43,1.0,1.0,1 bath,Shibuya Ku,8172.00,2,2
8269,4.43,nan,1.0,1 private bath,Sumida Ku,5500.00,2,2
8270,4.43,2.0,4.0,1 bath,Ota Ku,14700.00,7,1
8271,4.43,1.0,4.0,1 private bath,Sumida Ku,33943.00,6,1
8272,4.43,1.0,3.0,1 bath,Sumida Ku,17073.00,8,2
8273,4.43,1.0,2.0,1 bath,Shinjuku Ku,7714.00,2,2
8274,4.43,1.0,1.0,1 bath,Shinjuku Ku,9301.00,3,2
8275,4.43,1.0,3.0,1 private bath,Shinjuku Ku,19543.00,3,3
8276,4.43,1.0,1.0,1 bath,Shibuya Ku,7771.00,2,2
8277,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8278,4.43,1.0,1.0,1 bath,Toshima Ku,17743.00,2,1
8279,4.43,1.0,1.0,1 bath,Shinjuku Ku,12124.00,2,1
8280,4.43,4.0,3.0,1 bath,Katsushika Ku,15429.00,9,2
8281,4.43,nan,1.0,2 shared baths,Chuo Ku,11980.00,1,1
8282,4.43,1.0,4.0,1.5 baths,Taito Ku,20190.00,8,1
8283,4.43,1.0,2.0,1 bath,Koto Ku,6051.00,2,1
8284,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8285,4.43,1.0,1.0,Half-bath,Itabashi Ku,14957.00,3,3
8286,4.43,1.0,2.0,1 bath,Shibuya Ku,30645.00,4,2
8287,4.43,1.0,2.0,1 bath,Shibuya Ku,39950.00,4,1
8288,4.43,nan,1.0,1 bath,Setagaya Ku,13593.00,2,1
8289,4.43,nan,2.0,1 bath,Shibuya Ku,6691.00,3,1
8290,4.43,1.0,1.0,1 bath,Arakawa Ku,25239.00,5,1
8291,4.43,1.0,1.0,1 bath,Taito Ku,12579.00,5,1
8292,4.43,1.0,nan,1 private bath,Shibuya Ku,4180.00,2,1
8293,4.43,nan,1.0,1 shared bath,Taito Ku,7725.00,1,1
8294,4.43,1.0,2.0,1 bath,Ota Ku,9571.00,2,1
8295,4.43,nan,2.0,1 shared bath,Sumida Ku,50000.00,4,1
8296,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8297,4.43,1.0,1.0,1 bath,Minato Ku,13586.00,2,1
8298,4.43,1.0,2.0,1 bath,Minato Ku,15443.00,3,1
8299,4.43,nan,3.0,Shared half-bath,Taito Ku,5775.00,3,3
8300,4.43,1.0,4.0,1 bath,Sumida Ku,12000.00,4,4
8301,4.43,1.0,2.0,1 private bath,Shinjuku Ku,18000.00,5,1
8302,4.43,1.0,1.0,1 bath,Toshima Ku,9614.00,3,1
8303,4.43,2.0,4.0,1 bath,Taito Ku,19474.00,6,2
8304,4.43,1.0,4.0,1 bath,Suginami Ku,10759.00,7,2
8305,4.43,1.0,2.0,1 bath,Itabashi Ku,10679.00,2,1
8306,4.43,1.0,2.0,1.5 baths,Bunkyo Ku,4943.00,2,1
8307,4.43,1.0,1.0,1 bath,Kita Ku,8286.00,2,2
8308,4.43,1.0,2.0,1 bath,Shibuya Ku,29714.00,3,1
8309,4.43,nan,1.0,2 shared baths,Chuo Ku,11980.00,1,3
8310,4.43,1.0,3.0,1 bath,Kita Ku,13964.00,5,1
8311,4.43,1.0,1.0,1 bath,Minato Ku,14984.00,2,2
8312,4.43,1.0,2.0,1 bath,Toshima Ku,7200.00,2,1
8313,4.43,3.0,4.0,1 bath,Taito Ku,26000.00,8,1
8314,4.43,1.0,2.0,1 private bath,Toshima Ku,8031.00,2,2
8315,4.43,2.0,2.0,1 bath,Katsushika Ku,21111.00,5,1
8316,4.43,2.0,4.0,1 bath,Katsushika Ku,21657.00,5,1
8317,4.43,nan,2.0,2 shared baths,Shinjuku Ku,19500.00,4,1
8318,4.43,5.0,11.0,2.5 baths,Shinjuku Ku,42571.00,14,2
8319,4.43,1.0,2.0,1 bath,Shinjuku Ku,22036.00,4,1
8320,4.43,2.0,2.0,1 bath,Katsushika Ku,21111.00,5,1
8321,4.43,1.0,1.0,1.5 baths,Toshima Ku,13143.00,3,2
8322,4.43,2.0,2.0,1 bath,Setagaya Ku,12888.00,5,1
8323,4.43,1.0,1.0,1 bath,Shinjuku Ku,10843.00,3,1
8324,4.43,1.0,3.0,2 shared baths,Taito Ku,8286.00,4,2
8325,4.43,1.0,1.0,1 bath,Kita Ku,15143.00,7,1
8326,4.43,1.0,2.0,1 bath,Shibuya Ku,29543.00,2,1
8327,4.43,2.0,2.0,1 bath,Shinjuku Ku,20571.00,6,2
8328,4.43,1.0,3.0,1 bath,Toshima Ku,9543.00,5,1
8329,4.43,1.0,1.0,1 bath,Sumida Ku,6814.00,2,2
8330,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8331,4.43,1.0,2.0,1 bath,Arakawa Ku,7809.00,2,1
8332,4.43,1.0,2.0,1 bath,Edogawa Ku,15652.00,5,1
8333,4.43,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8334,4.43,1.0,3.0,1 bath,Ota Ku,20091.00,4,2
8335,4.43,1.0,3.0,1 bath,Shinjuku Ku,9286.00,4,1
8336,4.43,1.0,2.0,1.5 baths,Toshima Ku,8800.00,4,4
8337,4.43,nan,2.0,2 shared baths,Ota Ku,11586.00,3,2
8338,4.43,nan,2.0,1 bath,Chuo Ku,6900.00,3,2
8339,4.43,1.0,2.0,1 bath,Toshima Ku,10142.00,4,1
8340,4.43,1.0,1.0,1.5 baths,Sumida Ku,7088.00,3,1
8341,4.43,4.0,2.0,1.5 baths,Shinjuku Ku,41314.00,10,1
8342,4.43,1.0,1.0,1 private bath,Shinjuku Ku,8429.00,2,1
8343,4.43,1.0,2.0,1 bath,Shinjuku Ku,13471.00,3,3
8344,4.43,1.0,2.0,1 bath,Shinjuku Ku,18000.00,2,1
8345,4.43,1.0,3.0,1 bath,Nakano Ku,24086.00,5,1
8346,4.43,1.0,2.0,1 bath,Taito Ku,6936.00,4,1
8347,4.43,1.0,2.0,2 shared baths,Taito Ku,8000.00,3,2
8348,4.42,1.0,1.0,1 bath,Shibuya Ku,7905.00,2,2
8349,4.42,1.0,2.0,1.5 baths,Taito Ku,13886.00,4,3
8350,4.42,1.0,1.0,1.5 baths,Koto Ku,7843.00,2,3
8351,4.42,2.0,2.0,2 baths,Shinjuku Ku,33643.00,4,1
8352,4.42,nan,2.0,1 shared bath,Sumida Ku,50000.00,3,1
8353,4.42,1.0,1.0,1 bath,Nakano Ku,7571.00,2,2
8354,4.42,1.0,2.0,1 private bath,Shinjuku Ku,15857.00,2,1
8355,4.42,1.0,4.0,1 bath,Taito Ku,13269.00,4,1
8356,4.42,nan,1.0,1 shared bath,Koto Ku,2261.00,1,1
8357,4.42,1.0,2.0,1 private bath,Shinjuku Ku,13593.00,4,1
8358,4.42,1.0,4.0,1 private bath,Taito Ku,19199.00,4,2
8359,4.42,1.0,2.0,1 bath,Shibuya Ku,17340.00,3,2
8360,4.42,2.0,2.0,1 bath,Toshima Ku,10571.00,4,1
8361,4.42,1.0,4.0,1 bath,Taito Ku,43514.00,8,1
8362,4.42,1.0,4.0,1 private bath,Taito Ku,19199.00,4,2
8363,4.42,2.0,4.0,1 bath,Shinjuku Ku,19143.00,6,1
8364,4.42,1.0,3.0,1 bath,Shinjuku Ku,17286.00,4,4
8365,4.42,2.0,3.0,1 bath,Minato Ku,24286.00,6,1
8366,4.42,1.0,1.0,1 bath,Adachi Ku,14976.00,2,2
8367,4.42,nan,1.0,1 bath,Chiyoda Ku,17950.00,1,1
8368,4.42,2.0,2.0,1 bath,Shinjuku Ku,128016.00,6,2
8369,4.42,1.0,2.0,1 bath,Shinjuku Ku,16429.00,4,1
8370,4.42,1.0,1.0,1 bath,Shinjuku Ku,26411.00,3,2
8371,4.42,1.0,3.0,1 bath,Nakano Ku,15714.00,3,2
8372,4.42,nan,1.0,2 shared baths,Chiyoda Ku,5839.00,1,1
8373,4.42,1.0,1.0,1 bath,Shibuya Ku,7680.00,2,2
8374,4.42,1.0,nan,1 shared bath,Itabashi Ku,5586.00,1,1
8375,4.42,2.0,4.0,1 bath,Shibuya Ku,27000.00,4,2
8376,4.42,2.0,4.0,1 bath,Ota Ku,26429.00,5,1
8377,4.42,1.0,2.0,1 bath,Taito Ku,5423.00,2,1
8378,4.42,1.0,1.0,1.5 baths,Shinjuku Ku,16643.00,2,2
8379,4.42,1.0,2.0,1 bath,Toshima Ku,11143.00,4,2
8380,4.42,3.0,3.0,1 bath,Ota Ku,7214.00,5,2
8381,4.42,1.0,1.0,1 bath,Shinjuku Ku,8000.00,2,1
8382,4.42,nan,2.0,1.5 shared baths,Sumida Ku,2500.00,1,1
8383,4.42,1.0,3.0,1 private bath,Koto Ku,12975.00,5,2
8384,4.42,1.0,4.0,1 bath,Sumida Ku,14551.00,4,1
8385,4.42,5.0,4.0,1.5 baths,Sumida Ku,33000.00,12,2
8386,4.42,2.0,3.0,1 bath,Taito Ku,19429.00,8,2
8387,4.42,nan,1.0,1 bath,Toshima Ku,7500.00,2,1
8388,4.42,2.0,3.0,1 bath,Shinjuku Ku,26571.00,5,1
8389,4.42,1.0,3.0,1 bath,Kita Ku,13307.00,5,1
8390,4.42,1.0,2.0,1 bath,Toshima Ku,12179.00,4,2
8391,4.42,1.0,3.0,1.5 baths,Shinjuku Ku,7863.00,1,1
8392,4.41,3.0,4.0,1 bath,Shinjuku Ku,51143.00,16,4
8393,4.41,1.0,2.0,1 bath,Taito Ku,7286.00,3,1
8394,4.41,1.0,2.0,1.5 baths,Taito Ku,8000.00,4,2
8395,4.41,1.0,5.0,1 bath,Sumida Ku,25000.00,5,1
8396,4.41,nan,2.0,1 shared bath,Taito Ku,4669.00,4,1
8397,4.41,1.0,1.0,1 bath,Arakawa Ku,7637.00,2,1
8398,4.41,nan,2.0,1 bath,Hino Shi,4429.00,2,2
8399,4.41,1.0,2.0,1 bath,Toshima Ku,12000.00,4,2
8400,4.41,2.0,2.0,1 bath,Shinjuku Ku,58571.00,7,1
8401,4.41,1.0,4.0,1.5 baths,Shinjuku Ku,15229.00,4,1
8402,4.41,3.0,5.0,2 baths,Taito Ku,19000.00,6,2
8403,4.41,1.0,1.0,1 bath,Shibuya Ku,9571.00,2,1
8404,4.41,1.0,1.0,1 bath,Chuo Ku,10100.00,2,1
8405,4.41,1.0,3.0,1 bath,Kita Ku,13964.00,5,1
8406,4.41,1.0,2.0,1 bath,Kita Ku,12414.00,4,1
8407,4.41,1.0,1.0,1 bath,Shinjuku Ku,13500.00,2,2
8408,4.41,nan,3.0,1 private bath,Shinjuku Ku,14874.00,6,2
8409,4.41,1.0,2.0,1 private bath,Shinjuku Ku,17714.00,4,1
8410,4.41,1.0,4.0,1 bath,Suginami Ku,8913.00,6,2
8411,4.41,nan,nan,1.5 baths,Arakawa Ku,7586.00,2,1
8412,4.41,1.0,3.0,1 bath,Shinjuku Ku,21286.00,6,1
8413,4.41,1.0,1.0,1.5 shared baths,Suginami Ku,3500.00,1,1
8414,4.41,1.0,1.0,1 bath,Sumida Ku,9286.00,2,1
8415,4.41,1.0,nan,1.5 baths,Nakano Ku,11319.00,2,1
8416,4.41,1.0,1.0,1 bath,Shinjuku Ku,9800.00,2,2
8417,4.41,1.0,2.0,1 bath,Shibuya Ku,25357.00,2,3
8418,4.41,1.0,1.0,1 bath,Sumida Ku,6814.00,2,2
8419,4.41,1.0,1.0,1.5 shared baths,Suginami Ku,4200.00,3,1
8420,4.41,1.0,2.0,1 bath,Toshima Ku,9491.00,4,1
8421,4.41,1.0,1.0,6.5 baths,Taito Ku,6870.00,1,1
8422,4.41,nan,1.0,1.5 baths,Shinjuku Ku,13200.00,2,1
8423,4.41,nan,1.0,1.5 baths,Shinjuku Ku,7571.00,2,1
8424,4.41,1.0,1.0,1 bath,Shinjuku Ku,11383.00,2,1
8425,4.41,1.0,3.0,1 bath,Shinjuku Ku,23429.00,6,4
8426,4.41,3.0,3.0,1.5 baths,Fuchu Shi,29074.00,8,2
8427,4.41,1.0,2.0,1 bath,Toshima Ku,6857.00,2,2
8428,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8429,4.4,1.0,3.0,1 bath,Shinjuku Ku,18000.00,3,1
8430,4.4,1.0,2.0,1 bath,Shinjuku Ku,18685.00,4,1
8431,4.4,1.0,1.0,1 private bath,Bunkyo Ku,10843.00,2,1
8432,4.4,1.0,3.0,1 bath,Koto Ku,21325.00,6,2
8433,4.4,nan,1.0,1 bath,Suginami Ku,9500.00,2,2
8434,4.4,1.0,2.0,1 shared bath,Bunkyo Ku,6512.00,4,1
8435,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8436,4.4,1.0,1.0,1 bath,Shibuya Ku,7905.00,2,2
8437,4.4,1.0,1.0,1 bath,Sumida Ku,14129.00,3,1
8438,4.4,1.0,2.0,1 bath,Taito Ku,14486.00,3,2
8439,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8440,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8441,4.4,1.0,1.0,1 bath,Shinjuku Ku,26411.00,3,2
8442,4.4,nan,10.0,1 shared bath,Taito Ku,1988.00,12,1
8443,4.4,1.0,1.0,1 bath,Taito Ku,14657.00,3,1
8444,4.4,nan,3.0,1 private bath,Shibuya Ku,16286.00,5,1
8445,4.4,2.0,1.0,1.5 baths,Sumida Ku,21314.00,5,1
8446,4.4,1.0,1.0,1 bath,Taito Ku,11786.00,3,3
8447,4.4,nan,3.0,1 bath,Ota Ku,11643.00,3,2
8448,4.4,2.0,3.0,1.5 baths,Taito Ku,17614.00,4,3
8449,4.4,2.0,2.0,1.5 baths,Taito Ku,55666.00,10,1
8450,4.4,1.0,3.0,1 bath,Kita Ku,13964.00,5,1
8451,4.4,1.0,2.0,1 bath,Toshima Ku,9538.00,4,1
8452,4.4,1.0,8.0,2 baths,Toshima Ku,26400.00,8,2
8453,4.4,1.0,3.0,1 bath,Toshima Ku,22114.00,6,2
8454,4.4,1.0,2.0,1 bath,Shinjuku Ku,14000.00,2,1
8455,4.4,1.0,1.0,1 bath,Shinjuku Ku,10714.00,2,1
8456,4.4,2.0,3.0,1 bath,Toshima Ku,19429.00,6,1
8457,4.4,nan,4.0,3 shared baths,Sumida Ku,3329.00,1,1
8458,4.4,1.0,3.0,1 bath,Kita Ku,13636.00,6,1
8459,4.4,1.0,30.0,4 baths,Chiyoda Ku,6624.00,1,1
8460,4.4,5.0,8.0,4 baths,Toshima Ku,55403.00,12,1
8461,4.4,nan,3.0,1 shared bath,Sumida Ku,10143.00,3,2
8462,4.4,nan,2.0,1.5 shared baths,Minato Ku,6300.00,2,2
8463,4.4,1.0,3.0,1 bath,Kita Ku,13471.00,5,1
8464,4.4,1.0,1.0,1 bath,Chuo Ku,6000.00,2,2
8465,4.4,1.0,4.0,1 bath,Suginami Ku,8464.00,4,1
8466,4.4,1.0,3.0,1 bath,Katsushika Ku,9000.00,3,2
8467,4.4,1.0,4.0,1 bath,Tachikawa Shi,6871.00,5,13
8468,4.4,nan,3.0,1 bath,Sumida Ku,9641.00,5,2
8469,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8470,4.4,1.0,2.0,1 bath,Bunkyo Ku,26214.00,4,1
8471,4.4,1.0,1.0,1 bath,Kita Ku,6186.00,1,1
8472,4.4,1.0,1.0,1 bath,Bunkyo Ku,10286.00,2,2
8473,4.4,1.0,1.0,1 bath,Sumida Ku,12857.00,1,1
8474,4.4,1.0,1.0,1 bath,Shibuya Ku,16000.00,3,1
8475,4.4,nan,1.0,1 bath,Chuo Ku,5000.00,1,2
8476,4.4,3.0,4.0,1 bath,Sumida Ku,26086.00,10,2
8477,4.4,1.0,1.0,1 bath,Toshima Ku,6314.00,2,2
8478,4.4,4.0,4.0,1 bath,Toshima Ku,39806.00,10,1
8479,4.4,2.0,3.0,1 bath,Bunkyo Ku,20072.00,8,2
8480,4.4,2.0,6.0,1.5 baths,Katsushika Ku,27000.00,12,2
8481,4.4,1.0,1.0,1 private bath,Setagaya Ku,19714.00,2,1
8482,4.4,1.0,3.0,1 bath,Shinjuku Ku,45000.00,7,1
8483,4.4,1.0,2.0,1 bath,Shinjuku Ku,12571.00,4,1
8484,4.4,1.0,1.0,1 bath,Shinjuku Ku,30685.00,3,2
8485,4.4,1.0,3.0,1 bath,Shinjuku Ku,16429.00,5,2
8486,4.4,1.0,1.0,3 shared baths,Taito Ku,5429.00,2,2
8487,4.4,1.0,3.0,1 bath,Chiyoda Ku,17286.00,6,1
8488,4.4,1.0,2.0,1 bath,Taito Ku,9670.00,3,2
8489,4.4,1.0,4.0,1 bath,Shibuya Ku,34143.00,4,4
8490,4.4,1.0,1.0,1.5 baths,Shinjuku Ku,9714.00,2,1
8491,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8492,4.4,nan,1.0,0 shared baths,Taito Ku,5934.00,1,1
8493,4.4,1.0,2.0,1 private bath,Itabashi Ku,12321.00,3,2
8494,4.4,2.0,3.0,1 bath,Shibuya Ku,27343.00,6,1
8495,4.4,1.0,1.0,1 bath,Shinjuku Ku,11801.00,3,2
8496,4.4,1.0,nan,1 bath,Toshima Ku,16303.00,3,1
8497,4.4,nan,1.0,1 bath,Shinjuku Ku,13500.00,2,2
8498,4.4,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8499,4.4,2.0,2.0,2 baths,Shibuya Ku,50000.00,4,2
8500,4.4,nan,2.0,1 bath,Taito Ku,6287.00,2,2
8501,4.4,1.0,1.0,1 bath,Taito Ku,50000.00,1,1
8502,4.4,1.0,1.0,5.5 shared baths,Nakano Ku,10013.00,2,1
8503,4.4,2.0,3.0,1 bath,Shinjuku Ku,29286.00,4,1
8504,4.4,1.0,1.0,0 shared baths,Arakawa Ku,9383.00,2,1
8505,4.4,1.0,6.0,1.5 baths,Sumida Ku,21643.00,12,1
8506,4.4,2.0,5.0,1 bath,Nerima Ku,13693.00,5,1
8507,4.4,8.0,12.0,3 baths,Sumida Ku,51143.00,12,1
8508,4.4,nan,1.0,1 private bath,Shinjuku Ku,8357.00,2,1
8509,4.4,2.0,4.0,1 bath,Katsushika Ku,19741.00,6,2
8510,4.4,nan,1.0,1 bath,Shibuya Ku,16629.00,2,1
8511,4.4,2.0,6.0,1 bath,Sumida Ku,25816.00,12,1
8512,4.4,4.0,5.0,1.5 baths,Taito Ku,26154.00,10,1
8513,4.4,nan,1.0,3 shared baths,Toshima Ku,4000.00,2,30
8514,4.4,3.0,2.0,1 bath,Shinagawa Ku,33771.00,8,1
8515,4.4,2.0,2.0,1.5 baths,Toshima Ku,19884.00,4,3
8516,4.4,1.0,1.0,1 bath,Suginami Ku,7971.00,4,3
8517,4.4,nan,2.0,1 bath,Sumida Ku,16990.00,4,2
8518,4.4,nan,2.0,1 shared bath,Sumida Ku,50000.00,4,1
8519,4.4,2.0,4.0,1 bath,Ota Ku,15100.00,7,1
8520,4.39,1.0,2.0,1.5 shared baths,Sumida Ku,9357.00,4,1
8521,4.39,1.0,2.0,2 shared baths,Taito Ku,8286.00,4,2
8522,4.39,1.0,1.0,1 bath,Sumida Ku,6691.00,3,2
8523,4.39,1.0,3.0,1.5 baths,Sumida Ku,12000.00,4,2
8524,4.39,1.0,2.0,1 bath,Shinjuku Ku,19857.00,4,2
8525,4.39,1.0,2.0,1 bath,Taito Ku,8704.00,2,1
8526,4.39,nan,1.0,1.5 shared baths,Itabashi Ku,5900.00,1,1
8527,4.39,1.0,2.0,1 bath,Toshima Ku,5221.00,3,2
8528,4.39,1.0,1.0,1 bath,Toshima Ku,7980.00,2,2
8529,4.39,1.0,3.0,1 bath,Shinjuku Ku,27143.00,7,1
8530,4.39,3.0,5.0,2 baths,Katsushika Ku,28514.00,6,2
8531,4.39,2.0,6.0,1 bath,Shinjuku Ku,38000.00,12,1
8532,4.39,1.0,1.0,1 bath,Shibuya Ku,14304.00,6,2
8533,4.39,1.0,2.0,1.5 baths,Chuo Ku,19057.00,5,1
8534,4.39,1.0,2.0,5 shared baths,Ota Ku,4286.00,2,1
8535,4.39,1.0,1.0,1 bath,Toshima Ku,12000.00,4,2
8536,4.39,1.0,1.0,1 bath,Arakawa Ku,14257.00,3,2
8537,4.39,nan,1.0,1 shared bath,Shinjuku Ku,5429.00,2,1
8538,4.39,1.0,1.0,1 bath,Setagaya Ku,8280.00,3,1
8539,4.39,1.0,1.0,1 bath,Setagaya Ku,8528.00,3,1
8540,4.39,1.0,3.0,1 bath,Toshima Ku,6286.00,3,2
8541,4.39,1.0,2.0,1 bath,Shinjuku Ku,20143.00,4,1
8542,4.39,1.0,1.0,1 bath,Shibuya Ku,19286.00,2,2
8543,4.39,1.0,1.0,1 bath,Setagaya Ku,20857.00,5,2
8544,4.39,1.0,3.0,1 bath,Shinjuku Ku,11000.00,5,2
8545,4.39,1.0,4.0,1 bath,Shinjuku Ku,17429.00,5,1
8546,4.39,nan,1.0,1 bath,Chuo Ku,6000.00,2,2
8547,4.39,1.0,3.0,1 bath,Nakano Ku,25143.00,6,1
8548,4.39,nan,2.0,2 shared baths,Shinagawa Ku,3589.00,2,3
8549,4.38,1.0,2.0,1.5 baths,Shibuya Ku,24714.00,4,1
8550,4.38,1.0,2.0,1 bath,Shinjuku Ku,13800.00,2,2
8551,4.38,1.0,2.0,1 private bath,Itabashi Ku,12321.00,3,2
8552,4.38,1.0,5.0,1 bath,Koto Ku,20143.00,5,2
8553,4.38,1.0,1.0,1 bath,Shinjuku Ku,89900.00,2,1
8554,4.38,2.0,3.0,1 bath,Toshima Ku,20334.00,6,5
8555,4.38,1.0,1.0,1 bath,Setagaya Ku,10752.00,4,1
8556,4.38,1.0,2.0,1 private bath,Shinjuku Ku,12571.00,4,1
8557,4.38,1.0,1.0,1 bath,Shibuya Ku,7638.00,2,2
8558,4.38,1.0,2.0,1 bath,Shibuya Ku,6691.00,3,2
8559,4.38,1.0,1.0,5.5 shared baths,Nakano Ku,10013.00,2,1
8560,4.38,nan,1.0,1 bath,Shibuya Ku,12286.00,2,1
8561,4.38,2.0,4.0,1 bath,Bunkyo Ku,18286.00,8,4
8562,4.38,1.0,2.0,1 bath,Kita Ku,11993.00,4,1
8563,4.38,2.0,2.0,1 bath,Suginami Ku,16571.00,6,2
8564,4.38,1.0,1.0,1 bath,Toshima Ku,20000.00,2,1
8565,4.38,nan,2.0,1 bath,Sumida Ku,6312.00,2,1
8566,4.38,1.0,2.0,1 bath,Minato Ku,4500.00,1,1
8567,4.38,1.0,1.0,3 baths,Sumida Ku,4857.00,1,2
8568,4.38,1.0,1.0,1 shared bath,Taito Ku,10929.00,2,1
8569,4.38,2.0,2.0,1 bath,Shinjuku Ku,15000.00,6,3
8570,4.38,nan,1.0,1 private bath,Minato Ku,10759.00,2,2
8571,4.38,2.0,1.0,1 bath,Shinjuku Ku,23584.00,5,1
8572,4.38,1.0,4.0,1 shared bath,Shinjuku Ku,30000.00,6,1
8573,4.38,1.0,3.0,1 private bath,Shinjuku Ku,19543.00,3,3
8574,4.38,nan,2.0,6 shared baths,Shinjuku Ku,11029.00,2,2
8575,4.38,nan,1.0,1 bath,Bunkyo Ku,11429.00,1,1
8576,4.38,nan,3.0,1 bath,Shinagawa Ku,21373.00,6,1
8577,4.38,1.0,1.0,1.5 baths,Shinjuku Ku,9429.00,2,1
8578,4.38,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8579,4.38,nan,2.0,1.5 shared baths,Toshima Ku,6000.00,2,2
8580,4.38,1.0,2.0,1 bath,Edogawa Ku,10868.00,3,1
8581,4.38,1.0,1.0,1 bath,Toshima Ku,10937.00,4,1
8582,4.38,nan,1.0,1 private bath,Shinjuku Ku,7286.00,2,1
8583,4.38,1.0,1.0,1 bath,Shinjuku Ku,27273.00,3,2
8584,4.38,1.0,1.0,1 bath,Shinjuku Ku,15585.00,2,1
8585,4.38,1.0,1.0,1.5 baths,Sumida Ku,8000.00,3,2
8586,4.38,1.0,3.0,1 bath,Nakano Ku,25143.00,6,1
8587,4.38,1.0,1.0,1 bath,Taito Ku,5950.00,3,2
8588,4.38,2.0,4.0,1.5 baths,Toshima Ku,28764.00,5,2
8589,4.38,1.0,2.0,1 bath,Sumida Ku,7869.00,3,2
8590,4.38,4.0,4.0,1.5 baths,Shinjuku Ku,22714.00,8,3
8591,4.38,1.0,2.0,1 bath,Shinjuku Ku,13429.00,4,2
8592,4.38,1.0,3.0,1 bath,Itabashi Ku,8846.00,3,1
8593,4.38,2.0,4.0,1 bath,Arakawa Ku,38096.00,14,1
8594,4.38,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
8595,4.38,3.0,5.0,1 bath,Katsushika Ku,8913.00,8,2
8596,4.38,1.0,1.0,1 bath,Shinjuku Ku,23873.00,3,2
